,Unnamed: 0.1,CHID,ALT,AV,TT,CO,HE,SEATS,Unnamed: 0,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CHOICE,TT_SCALED,CO_SCALED
19342,19342,6447,SM,1,74,71,30.0,0.0,6447,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,0.74,0.71
19343,19343,6447,TRAIN,1,118,54,60.0,0.0,6447,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.18,0.54
19344,19344,6448,CAR,1,130,52,0.0,0.0,6448,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.3,0.52
19345,19345,6448,SM,1,74,71,30.0,0.0,6448,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,True,0.74,0.71
19346,19346,6448,TRAIN,1,130,60,30.0,0.0,6448,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.3,0.6
19347,19347,6449,CAR,1,80,65,0.0,0.0,6449,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,True,0.8,0.65
19348,19348,6449,SM,1,77,60,10.0,0.0,6449,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,0.77,0.6
19349,19349,6449,TRAIN,1,130,54,30.0,0.0,6449,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.3,0.54
19350,19350,6450,CAR,1,80,52,0.0,0.0,6450,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,True,0.8,0.52
19351,19351,6450,SM,1,74,76,20.0,0.0,6450,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,0.74,0.76
19352,19352,6450,TRAIN,1,130,72,60.0,0.0,6450,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.3,0.72
19353,19353,6451,CAR,1,80,84,0.0,0.0,6451,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,True,0.8,0.84
19354,19354,6451,SM,1,77,78,30.0,0.0,6451,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,0.77,0.78
19355,19355,6451,TRAIN,1,154,72,30.0,0.0,6451,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.54,0.72
19356,19356,6452,CAR,1,100,65,0.0,0.0,6452,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,True,1.0,0.65
19357,19357,6452,SM,1,77,76,30.0,0.0,6452,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,0.77,0.76
19358,19358,6452,TRAIN,1,130,60,60.0,0.0,6452,3,1,1,717,3,1,1,2,0,3,1,3,0,17,11,False,1.3,0.6
19359,19359,6453,CAR,1,286,125,0.0,0.0,6453,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.86,1.25
19360,19360,6453,SM,1,80,150,20.0,0.0,6453,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.8,1.5
19361,19361,6453,TRAIN,1,247,131,120.0,0.0,6453,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.47,1.31
19362,19362,6454,CAR,1,286,162,0.0,0.0,6454,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.86,1.62
19363,19363,6454,SM,1,71,140,10.0,0.0,6454,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.71,1.4
19364,19364,6454,TRAIN,1,224,131,30.0,0.0,6454,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.24,1.31
19365,19365,6455,CAR,1,286,100,0.0,0.0,6455,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.86,1.0
19366,19366,6455,SM,1,92,178,30.0,0.0,6455,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.92,1.78
19367,19367,6455,TRAIN,1,292,131,60.0,0.0,6455,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.92,1.31
19368,19368,6456,CAR,1,176,100,0.0,0.0,6456,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,1.76,1.0
19369,19369,6456,SM,1,80,155,20.0,0.0,6456,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.8,1.55
19370,19370,6456,TRAIN,1,224,109,30.0,0.0,6456,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.24,1.09
19371,19371,6457,CAR,1,220,162,0.0,0.0,6457,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.2,1.62
19372,19372,6457,SM,1,80,112,20.0,0.0,6457,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.8,1.12
19373,19373,6457,TRAIN,1,292,98,60.0,0.0,6457,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.92,0.98
19374,19374,6458,CAR,1,220,100,0.0,0.0,6458,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.2,1.0
19375,19375,6458,SM,1,71,140,10.0,0.0,6458,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.71,1.4
19376,19376,6458,TRAIN,1,247,98,120.0,0.0,6458,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.47,0.98
19377,19377,6459,CAR,1,176,125,0.0,0.0,6459,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,1.76,1.25
19378,19378,6459,SM,1,92,178,10.0,0.0,6459,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,0.92,1.78
19379,19379,6459,TRAIN,1,224,131,120.0,0.0,6459,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,2.24,1.31
19380,19380,6460,CAR,1,220,125,0.0,0.0,6460,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.2,1.25
19381,19381,6460,SM,1,92,122,30.0,0.0,6460,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.92,1.22
19382,19382,6460,TRAIN,1,224,98,30.0,0.0,6460,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.24,0.98
19383,19383,6461,CAR,1,176,125,0.0,0.0,6461,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,1.76,1.25
19384,19384,6461,SM,1,71,133,10.0,0.0,6461,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,True,0.71,1.33
19385,19385,6461,TRAIN,1,292,109,60.0,0.0,6461,3,1,1,718,3,1,1,2,0,3,1,3,0,17,22,False,2.92,1.09
19386,19386,6462,CAR,1,240,140,0.0,0.0,6462,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.4,1.4
19387,19387,6462,SM,1,141,155,30.0,0.0,6462,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.41,1.55
19388,19388,6462,TRAIN,1,336,134,120.0,0.0,6462,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,3.36,1.34
19389,19389,6463,CAR,1,312,112,0.0,0.0,6463,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,3.12,1.12
19390,19390,6463,SM,1,150,127,30.0,0.0,6463,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.5,1.27
19391,19391,6463,TRAIN,1,257,101,120.0,0.0,6463,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.57,1.01
19392,19392,6464,CAR,1,192,112,0.0,0.0,6464,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,1.92,1.12
19393,19393,6464,SM,1,162,133,20.0,0.0,6464,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.62,1.33
19394,19394,6464,TRAIN,1,336,101,120.0,0.0,6464,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,3.36,1.01
19395,19395,6465,CAR,1,312,182,0.0,0.0,6465,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,3.12,1.82
19396,19396,6465,SM,1,162,133,10.0,0.0,6465,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.62,1.33
19397,19397,6465,TRAIN,1,283,101,60.0,0.0,6465,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.83,1.01
19398,19398,6466,CAR,1,192,182,0.0,0.0,6466,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,1.92,1.82
19399,19399,6466,SM,1,162,137,30.0,0.0,6466,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.62,1.37
19400,19400,6466,TRAIN,1,283,112,120.0,0.0,6466,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.83,1.12
19401,19401,6467,CAR,1,312,140,0.0,0.0,6467,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,3.12,1.4
19402,19402,6467,SM,1,162,137,20.0,0.0,6467,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.62,1.37
19403,19403,6467,TRAIN,1,257,112,60.0,0.0,6467,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.57,1.12
19404,19404,6468,CAR,1,240,112,0.0,0.0,6468,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.4,1.12
19405,19405,6468,SM,1,150,165,10.0,0.0,6468,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.5,1.65
19406,19406,6468,TRAIN,1,257,134,60.0,0.0,6468,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.57,1.34
19407,19407,6469,CAR,1,240,182,0.0,0.0,6469,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.4,1.82
19408,19408,6469,SM,1,141,140,20.0,0.0,6469,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.41,1.4
19409,19409,6469,TRAIN,1,257,112,120.0,0.0,6469,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.57,1.12
19410,19410,6470,CAR,1,240,182,0.0,0.0,6470,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.4,1.82
19411,19411,6470,SM,1,162,193,20.0,0.0,6470,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,True,1.62,1.93
19412,19412,6470,TRAIN,1,283,134,30.0,0.0,6470,3,1,1,719,3,1,1,2,0,3,1,3,0,17,22,False,2.83,1.34
19413,19413,6471,CAR,1,260,96,0.0,0.0,6471,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.6,0.96
19414,19414,6471,SM,1,131,140,10.0,0.0,6471,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.31,1.4
19415,19415,6471,TRAIN,1,326,122,30.0,0.0,6471,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.26,1.22
19416,19416,6472,CAR,1,338,156,0.0,0.0,6472,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.38,1.56
19417,19417,6472,SM,1,117,178,10.0,0.0,6472,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.17,1.78
19418,19418,6472,TRAIN,1,326,122,120.0,0.0,6472,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.26,1.22
19419,19419,6473,CAR,1,338,120,0.0,0.0,6473,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.38,1.2
19420,19420,6473,SM,1,106,165,20.0,0.0,6473,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.06,1.65
19421,19421,6473,TRAIN,1,326,110,30.0,0.0,6473,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.26,1.1
19422,19422,6474,CAR,1,208,156,0.0,0.0,6474,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.08,1.56
19423,19423,6474,SM,1,106,165,30.0,0.0,6474,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.06,1.65
19424,19424,6474,TRAIN,1,249,110,60.0,0.0,6474,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.49,1.1
19425,19425,6475,CAR,1,338,96,0.0,0.0,6475,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.38,0.96
19426,19426,6475,SM,1,106,150,30.0,0.0,6475,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.06,1.5
19427,19427,6475,TRAIN,1,275,122,30.0,0.0,6475,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.75,1.22
19428,19428,6476,CAR,1,208,120,0.0,0.0,6476,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.08,1.2
19429,19429,6476,SM,1,117,133,10.0,0.0,6476,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.17,1.33
19430,19430,6476,TRAIN,1,275,110,30.0,0.0,6476,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.75,1.1
19431,19431,6477,CAR,1,208,96,0.0,0.0,6477,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.08,0.96
19432,19432,6477,SM,1,106,165,20.0,0.0,6477,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.06,1.65
19433,19433,6477,TRAIN,1,275,146,60.0,0.0,6477,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.75,1.46
19434,19434,6478,CAR,1,208,156,0.0,0.0,6478,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.08,1.56
19435,19435,6478,SM,1,117,178,30.0,0.0,6478,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.17,1.78
19436,19436,6478,TRAIN,1,326,146,30.0,0.0,6478,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,3.26,1.46
19437,19437,6479,CAR,1,260,120,0.0,0.0,6479,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.6,1.2
19438,19438,6479,SM,1,117,178,30.0,0.0,6479,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,True,1.17,1.78
19439,19439,6479,TRAIN,1,275,122,60.0,0.0,6479,3,1,1,720,3,1,1,2,0,3,1,3,0,17,25,False,2.75,1.22
19440,19440,6480,CAR,1,210,120,0.0,0.0,6480,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.1,1.2
19441,19441,6480,SM,1,132,122,10.0,0.0,6480,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.32,1.22
19442,19442,6480,TRAIN,1,293,109,30.0,0.0,6480,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.93,1.09
19443,19443,6481,CAR,1,273,195,0.0,0.0,6481,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.73,1.95
19444,19444,6481,SM,1,122,150,10.0,0.0,6481,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.22,1.5
19445,19445,6481,TRAIN,1,293,109,120.0,0.0,6481,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.93,1.09
19446,19446,6482,CAR,1,273,150,0.0,0.0,6482,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.73,1.5
19447,19447,6482,SM,1,114,140,20.0,0.0,6482,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.14,1.4
19448,19448,6482,TRAIN,1,293,98,30.0,0.0,6482,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.93,0.98
19449,19449,6483,CAR,1,168,195,0.0,0.0,6483,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,1.68,1.95
19450,19450,6483,SM,1,114,140,30.0,0.0,6483,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.14,1.4
19451,19451,6483,TRAIN,1,230,98,60.0,0.0,6483,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.3,0.98
19452,19452,6484,CAR,1,273,120,0.0,0.0,6484,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.73,1.2
19453,19453,6484,SM,1,114,133,30.0,0.0,6484,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.14,1.33
19454,19454,6484,TRAIN,1,251,109,30.0,0.0,6484,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.51,1.09
19455,19455,6485,CAR,1,168,150,0.0,0.0,6485,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.68,1.5
19456,19456,6485,SM,1,122,112,10.0,0.0,6485,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,1.22,1.12
19457,19457,6485,TRAIN,1,251,98,30.0,0.0,6485,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.51,0.98
19458,19458,6486,CAR,1,168,120,0.0,0.0,6486,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,1.68,1.2
19459,19459,6486,SM,1,114,140,20.0,0.0,6486,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.14,1.4
19460,19460,6486,TRAIN,1,251,131,60.0,0.0,6486,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.51,1.31
19461,19461,6487,CAR,1,168,195,0.0,0.0,6487,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.68,1.95
19462,19462,6487,SM,1,122,150,30.0,0.0,6487,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,1.22,1.5
19463,19463,6487,TRAIN,1,293,131,30.0,0.0,6487,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.93,1.31
19464,19464,6488,CAR,1,210,150,0.0,0.0,6488,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.1,1.5
19465,19465,6488,SM,1,122,150,30.0,0.0,6488,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,True,1.22,1.5
19466,19466,6488,TRAIN,1,251,109,60.0,0.0,6488,3,1,1,721,3,1,1,2,0,3,1,3,0,19,25,False,2.51,1.09
19467,19467,6489,CAR,1,240,140,0.0,0.0,6489,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.4,1.4
19468,19468,6489,SM,1,109,127,30.0,0.0,6489,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.09,1.27
19469,19469,6489,TRAIN,1,263,126,120.0,0.0,6489,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.63,1.26
19470,19470,6490,CAR,1,312,112,0.0,0.0,6490,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,3.12,1.12
19471,19471,6490,SM,1,115,105,30.0,0.0,6490,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.15,1.05
19472,19472,6490,TRAIN,1,200,94,120.0,0.0,6490,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.0,0.94
19473,19473,6491,CAR,1,192,112,0.0,0.0,6491,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.92,1.12
19474,19474,6491,SM,1,123,109,20.0,0.0,6491,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,1.23,1.09
19475,19475,6491,TRAIN,1,263,94,120.0,0.0,6491,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.63,0.94
19476,19476,6492,CAR,1,312,182,0.0,0.0,6492,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,3.12,1.82
19477,19477,6492,SM,1,123,109,10.0,0.0,6492,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.23,1.09
19478,19478,6492,TRAIN,1,221,94,60.0,0.0,6492,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.21,0.94
19479,19479,6493,CAR,1,192,182,0.0,0.0,6493,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,1.92,1.82
19480,19480,6493,SM,1,123,112,30.0,0.0,6493,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.23,1.12
19481,19481,6493,TRAIN,1,221,105,120.0,0.0,6493,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.21,1.05
19482,19482,6494,CAR,1,312,140,0.0,0.0,6494,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,3.12,1.4
19483,19483,6494,SM,1,123,112,20.0,0.0,6494,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.23,1.12
19484,19484,6494,TRAIN,1,200,105,60.0,0.0,6494,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.0,1.05
19485,19485,6495,CAR,1,240,112,0.0,0.0,6495,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.4,1.12
19486,19486,6495,SM,1,115,137,10.0,0.0,6495,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.15,1.37
19487,19487,6495,TRAIN,1,200,126,60.0,0.0,6495,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.0,1.26
19488,19488,6496,CAR,1,240,182,0.0,0.0,6496,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.4,1.82
19489,19489,6496,SM,1,109,118,20.0,0.0,6496,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.09,1.18
19490,19490,6496,TRAIN,1,200,105,120.0,0.0,6496,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.0,1.05
19491,19491,6497,CAR,1,240,182,0.0,0.0,6497,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.4,1.82
19492,19492,6497,SM,1,123,155,20.0,0.0,6497,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,True,1.23,1.55
19493,19493,6497,TRAIN,1,221,126,30.0,0.0,6497,3,1,1,722,3,1,1,2,0,3,1,3,0,20,22,False,2.21,1.26
19494,19494,6498,CAR,1,208,120,0.0,0.0,6498,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.08,1.2
19495,19495,6498,SM,1,92,127,20.0,0.0,6498,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,0.92,1.27
19496,19496,6498,TRAIN,1,200,113,120.0,0.0,6498,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.0,1.13
19497,19497,6499,CAR,1,208,156,0.0,0.0,6499,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.08,1.56
19498,19498,6499,SM,1,86,122,10.0,0.0,6499,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,0.86,1.22
19499,19499,6499,TRAIN,1,180,113,30.0,0.0,6499,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.8,1.13
19500,19500,6500,CAR,1,208,96,0.0,0.0,6500,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,2.08,0.96
19501,19501,6500,SM,1,100,150,30.0,0.0,6500,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.0,1.5
19502,19502,6500,TRAIN,1,240,113,60.0,0.0,6500,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.4,1.13
19503,19503,6501,CAR,1,128,96,0.0,0.0,6501,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,1.28,0.96
19504,19504,6501,SM,1,92,133,20.0,0.0,6501,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,0.92,1.33
19505,19505,6501,TRAIN,1,180,94,30.0,0.0,6501,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.8,0.94
19506,19506,6502,CAR,1,160,156,0.0,0.0,6502,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.6,1.56
19507,19507,6502,SM,1,92,99,20.0,0.0,6502,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,0.92,0.99
19508,19508,6502,TRAIN,1,240,85,60.0,0.0,6502,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.4,0.85
19509,19509,6503,CAR,1,160,96,0.0,0.0,6503,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.6,0.96
19510,19510,6503,SM,1,86,118,10.0,0.0,6503,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,0.86,1.18
19511,19511,6503,TRAIN,1,200,85,120.0,0.0,6503,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.0,0.85
19512,19512,6504,CAR,1,128,120,0.0,0.0,6504,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,1.28,1.2
19513,19513,6504,SM,1,100,150,10.0,0.0,6504,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.0,1.5
19514,19514,6504,TRAIN,1,180,113,120.0,0.0,6504,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.8,1.13
19515,19515,6505,CAR,1,160,120,0.0,0.0,6505,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.6,1.2
19516,19516,6505,SM,1,100,105,30.0,0.0,6505,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,1.0,1.05
19517,19517,6505,TRAIN,1,180,85,30.0,0.0,6505,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.8,0.85
19518,19518,6506,CAR,1,128,120,0.0,0.0,6506,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,1.28,1.2
19519,19519,6506,SM,1,86,112,10.0,0.0,6506,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,True,0.86,1.12
19520,19520,6506,TRAIN,1,240,94,60.0,0.0,6506,3,1,1,723,3,1,1,2,0,3,1,3,0,22,1,False,2.4,0.94
19521,19521,6507,CAR,1,180,120,0.0,0.0,6507,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,1.8,1.2
19522,19522,6507,SM,1,68,122,30.0,0.0,6507,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,0.68,1.22
19523,19523,6507,TRAIN,1,216,116,120.0,0.0,6507,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,2.16,1.16
19524,19524,6508,CAR,1,234,96,0.0,0.0,6508,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,2.34,0.96
19525,19525,6508,SM,1,74,99,30.0,0.0,6508,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,0.74,0.99
19526,19526,6508,TRAIN,1,165,87,120.0,0.0,6508,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,1.65,0.87
19527,19527,6509,CAR,1,144,96,0.0,0.0,6509,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,1.44,0.96
19528,19528,6509,SM,1,82,109,20.0,0.0,6509,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,0.82,1.09
19529,19529,6509,TRAIN,1,216,87,120.0,0.0,6509,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,2.16,0.87
19530,19530,6510,CAR,1,234,156,0.0,0.0,6510,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,2.34,1.56
19531,19531,6510,SM,1,82,109,10.0,0.0,6510,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,0.82,1.09
19532,19532,6510,TRAIN,1,182,87,60.0,0.0,6510,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,1.82,0.87
19533,19533,6511,CAR,1,144,156,0.0,0.0,6511,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,1.44,1.56
19534,19534,6511,SM,1,82,109,30.0,0.0,6511,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,0.82,1.09
19535,19535,6511,TRAIN,1,182,97,120.0,0.0,6511,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,1.82,0.97
19536,19536,6512,CAR,1,234,120,0.0,0.0,6512,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,2.34,1.2
19537,19537,6512,SM,1,82,109,20.0,0.0,6512,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,True,0.82,1.09
19538,19538,6512,TRAIN,1,165,97,60.0,0.0,6512,3,1,1,724,3,1,1,2,0,3,1,3,0,22,1,False,1.65,0.97
