,Unnamed: 0,ID,Gender,Age,Education,Income,Pay_Method,App_Frq,Disability,Drv_Exp,Drv_Frq,Prk_Frq,Payment,Information,Reminder,Price,Choice,CHID,ALT,Tap,Voice,Automatic,ParkMeter,No_info,Availabile,Avail_Traffic,No_Remind,Remind,App_Users,Regular_Prk,Regular_App,Under_35,PRF1,PRF2,PRF3,PRF4,TIME1,TIME2,TIME3,TIME4,PRV1,PRV2,PRV3,Interaction,Interaction1,Interaction2,Interaction3,Interaction4,new_Age,new_PRF1,new_TIME4,Interaction5,Interaction6,new_AgexParkMeter,PRFxParkMeter,TIMExParkMeter,EducationxParkMeter,Drv_ExpxParkMeter,Prk_FrqxParkMeter
2710,2710,226,1,3,6,2,2,1,1,4,2,0,3,1,1,25,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,2,3,2,3,3,3,2,1,4,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2711,2711,226,1,3,6,2,2,1,1,4,2,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,3,3,2,1,4,3,2,1,1,0,6,4,1,1,0,0,1,1,1,0,6,4,0
2712,2712,227,1,4,4,2,1,0,1,4,4,4,2,1,2,40,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2713,2713,227,1,4,4,2,1,0,1,4,4,4,3,1,2,45,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2714,2714,227,1,4,4,2,1,0,1,4,4,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,2,2,0,4,4,2,2,0,4,1,2,2,0,4,4,4
2715,2715,227,1,4,4,2,1,0,1,4,4,4,1,3,2,50,0,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2716,2716,227,1,4,4,2,1,0,1,4,4,4,2,2,1,25,1,2,2,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2717,2717,227,1,4,4,2,1,0,1,4,4,4,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,2,2,0,4,4,2,2,0,4,1,2,2,0,4,4,4
2718,2718,227,1,4,4,2,1,0,1,4,4,4,2,2,1,25,1,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2719,2719,227,1,4,4,2,1,0,1,4,4,4,3,3,2,55,0,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2720,2720,227,1,4,4,2,1,0,1,4,4,4,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,2,2,0,4,4,2,2,0,4,1,2,2,0,4,4,4
2721,2721,227,1,4,4,2,1,0,1,4,4,4,1,2,1,25,1,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2722,2722,227,1,4,4,2,1,0,1,4,4,4,1,3,1,30,0,4,2,1,0,0,0,0,0,1,1,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2723,2723,227,1,4,4,2,1,0,1,4,4,4,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,3,3,1,3,3,1,4,4,4,2,2,0,4,4,2,2,0,4,1,2,2,0,4,4,4
2724,2724,228,1,0,2,2,1,0,1,3,4,0,2,2,2,45,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2725,2725,228,1,0,2,2,1,0,1,3,4,0,3,1,2,45,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2726,2726,228,1,0,2,2,1,0,1,3,4,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,2,2,2,3,0,2,2,0,1,0,2,2,2,3,0
2727,2727,228,1,0,2,2,1,0,1,3,4,0,1,3,1,30,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2728,2728,228,1,0,2,2,1,0,1,3,4,0,3,3,2,55,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2729,2729,228,1,0,2,2,1,0,1,3,4,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,2,2,2,3,0,2,2,0,1,0,2,2,2,3,0
2730,2730,228,1,0,2,2,1,0,1,3,4,0,1,2,1,25,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2731,2731,228,1,0,2,2,1,0,1,3,4,0,1,3,1,30,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2732,2732,228,1,0,2,2,1,0,1,3,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,2,2,2,3,0,2,2,0,1,0,2,2,2,3,0
2733,2733,228,1,0,2,2,1,0,1,3,4,0,2,2,1,25,1,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2734,2734,228,1,0,2,2,1,0,1,3,4,0,3,1,2,45,0,4,2,0,0,1,0,1,0,0,0,1,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2735,2735,228,1,0,2,2,1,0,1,3,4,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,1,1,0,3,1,1,1,0,2,2,2,3,0,2,2,0,1,0,2,2,2,3,0
2736,2736,229,1,4,3,3,1,0,1,4,4,0,2,3,2,50,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2737,2737,229,1,4,3,3,1,0,1,4,4,0,2,2,2,45,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2738,2738,229,1,4,3,3,1,0,1,4,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,2,0,0,3,4,2,0,0,0,1,2,0,0,3,4,0
2739,2739,229,1,4,3,3,1,0,1,4,4,0,3,3,2,55,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2740,2740,229,1,4,3,3,1,0,1,4,4,0,1,1,1,20,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2741,2741,229,1,4,3,3,1,0,1,4,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,2,0,0,3,4,2,0,0,0,1,2,0,0,3,4,0
2742,2742,229,1,4,3,3,1,0,1,4,4,0,3,2,1,30,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2743,2743,229,1,4,3,3,1,0,1,4,4,0,1,1,1,20,0,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2744,2744,229,1,4,3,3,1,0,1,4,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,2,0,0,3,4,2,0,0,0,1,2,0,0,3,4,0
2745,2745,229,1,4,3,3,1,0,1,4,4,0,3,2,2,50,0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2746,2746,229,1,4,3,3,1,0,1,4,4,0,2,3,1,30,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2747,2747,229,1,4,3,3,1,0,1,4,4,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,3,3,3,2,0,0,3,4,2,0,0,0,1,2,0,0,3,4,0
2748,2748,230,0,1,1,3,0,4,1,3,4,4,2,1,2,40,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2749,2749,230,0,1,1,3,0,4,1,3,4,4,3,1,2,45,0,1,2,0,0,1,0,1,0,0,0,1,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2750,2750,230,0,1,1,3,0,4,1,3,4,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,2,2,1,3,0,2,2,4,0,0,2,2,1,3,4
2751,2751,230,0,1,1,3,0,4,1,3,4,4,2,2,2,45,1,2,1,0,1,0,0,0,1,0,0,1,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2752,2752,230,0,1,1,3,0,4,1,3,4,4,2,1,2,40,0,2,2,0,1,0,0,1,0,0,0,1,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2753,2753,230,0,1,1,3,0,4,1,3,4,4,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,2,2,1,3,0,2,2,4,0,0,2,2,1,3,4
2754,2754,230,0,1,1,3,0,4,1,3,4,4,1,3,1,30,0,3,1,1,0,0,0,0,0,1,1,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2755,2755,230,0,1,1,3,0,4,1,3,4,4,1,2,1,25,0,3,2,1,0,0,0,0,1,0,1,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2756,2756,230,0,1,1,3,0,4,1,3,4,4,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,2,2,1,3,0,2,2,4,0,0,2,2,1,3,4
2757,2757,230,0,1,1,3,0,4,1,3,4,4,1,3,1,30,1,4,1,1,0,0,0,0,0,1,1,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2758,2758,230,0,1,1,3,0,4,1,3,4,4,3,2,1,30,0,4,2,0,0,1,0,0,1,0,1,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2759,2759,230,0,1,1,3,0,4,1,3,4,4,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,2,3,3,3,1,3,2,0,2,2,1,3,0,2,2,4,0,0,2,2,1,3,4
2760,2760,231,0,1,3,4,2,2,1,1,0,2,2,1,1,20,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2761,2761,231,0,1,3,4,2,2,1,1,0,2,2,1,2,40,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2762,2762,231,0,1,3,4,2,2,1,1,0,2,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,1,3,1,0,0,1,2,0,0,0,1,3,1,2
2763,2763,231,0,1,3,4,2,2,1,1,0,2,3,2,1,30,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2764,2764,231,0,1,3,4,2,2,1,1,0,2,2,3,1,30,0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2765,2765,231,0,1,3,4,2,2,1,1,0,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,1,3,1,0,0,1,2,0,0,0,1,3,1,2
2766,2766,231,0,1,3,4,2,2,1,1,0,2,1,2,2,45,0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2767,2767,231,0,1,3,4,2,2,1,1,0,2,3,3,2,55,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2768,2768,231,0,1,3,4,2,2,1,1,0,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,1,3,1,0,0,1,2,0,0,0,1,3,1,2
2769,2769,231,0,1,3,4,2,2,1,1,0,2,1,3,1,30,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2770,2770,231,0,1,3,4,2,2,1,1,0,2,3,1,2,45,0,4,2,0,0,1,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2771,2771,231,0,1,3,4,2,2,1,1,0,2,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,2,2,2,1,0,0,1,3,1,0,0,1,2,0,0,0,1,3,1,2
2772,2772,232,1,4,1,3,1,0,1,4,4,2,3,1,1,25,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2773,2773,232,1,4,1,3,1,0,1,4,4,2,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2774,2774,232,1,4,1,3,1,0,1,4,4,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,2,2,1,1,4,2,2,1,2,1,2,2,1,1,4,2
2775,2775,232,1,4,1,3,1,0,1,4,4,2,3,2,2,50,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2776,2776,232,1,4,1,3,1,0,1,4,4,2,1,2,2,45,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2777,2777,232,1,4,1,3,1,0,1,4,4,2,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,2,2,1,1,4,2,2,1,2,1,2,2,1,1,4,2
2778,2778,232,1,4,1,3,1,0,1,4,4,2,2,3,1,30,0,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2779,2779,232,1,4,1,3,1,0,1,4,4,2,3,1,1,25,1,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2780,2780,232,1,4,1,3,1,0,1,4,4,2,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,2,2,1,1,4,2,2,1,2,1,2,2,1,1,4,2
2781,2781,232,1,4,1,3,1,0,1,4,4,2,2,2,2,45,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2782,2782,232,1,4,1,3,1,0,1,4,4,2,2,3,1,30,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2783,2783,232,1,4,1,3,1,0,1,4,4,2,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,1,2,3,3,3,2,2,1,1,4,2,2,1,2,1,2,2,1,1,4,2
2784,2784,233,1,4,1,1,1,0,1,4,2,0,3,2,1,30,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2785,2785,233,1,4,1,1,1,0,1,4,2,0,2,3,2,50,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2786,2786,233,1,4,1,1,1,0,1,4,2,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,2,2,1,1,4,2,2,1,0,1,2,2,1,1,4,0
2787,2787,233,1,4,1,1,1,0,1,4,2,0,1,2,1,25,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2788,2788,233,1,4,1,1,1,0,1,4,2,0,3,2,1,30,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2789,2789,233,1,4,1,1,1,0,1,4,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,2,2,1,1,4,2,2,1,0,1,2,2,1,1,4,0
2790,2790,233,1,4,1,1,1,0,1,4,2,0,3,1,1,25,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2791,2791,233,1,4,1,1,1,0,1,4,2,0,1,1,2,40,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2792,2792,233,1,4,1,1,1,0,1,4,2,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,2,2,1,1,4,2,2,1,0,1,2,2,1,1,4,0
2793,2793,233,1,4,1,1,1,0,1,4,2,0,2,3,2,50,0,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2794,2794,233,1,4,1,1,1,0,1,4,2,0,2,1,2,40,0,4,2,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2795,2795,233,1,4,1,1,1,0,1,4,2,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,3,0,2,2,2,3,4,3,2,2,1,1,4,2,2,1,0,1,2,2,1,1,4,0
2796,2796,234,1,4,2,2,0,1,1,4,4,0,1,1,1,20,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2797,2797,234,1,4,2,2,0,1,1,4,4,0,2,2,1,25,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2798,2798,234,1,4,2,2,0,1,1,4,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2799,2799,234,1,4,2,2,0,1,1,4,4,0,3,3,1,35,0,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2800,2800,234,1,4,2,2,0,1,1,4,4,0,1,2,1,25,0,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2801,2801,234,1,4,2,2,0,1,1,4,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2802,2802,234,1,4,2,2,0,1,1,4,4,0,1,3,2,50,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2803,2803,234,1,4,2,2,0,1,1,4,4,0,2,1,2,40,0,3,2,0,1,0,0,1,0,0,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2804,2804,234,1,4,2,2,0,1,1,4,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2805,2805,234,1,4,2,2,0,1,1,4,4,0,2,1,2,40,0,4,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2806,2806,234,1,4,2,2,0,1,1,4,4,0,3,3,2,55,0,4,2,0,0,1,0,0,0,1,0,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2807,2807,234,1,4,2,2,0,1,1,4,4,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2808,2808,235,0,4,1,3,2,1,1,4,4,0,2,1,1,20,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2809,2809,235,0,4,1,3,2,1,1,4,4,0,3,2,2,50,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2810,2810,235,0,4,1,3,2,1,1,4,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
2811,2811,235,0,4,1,3,2,1,1,4,4,0,2,3,2,50,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2812,2812,235,0,4,1,3,2,1,1,4,4,0,1,2,1,25,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2813,2813,235,0,4,1,3,2,1,1,4,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
2814,2814,235,0,4,1,3,2,1,1,4,4,0,3,3,1,35,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2815,2815,235,0,4,1,3,2,1,1,4,4,0,1,1,2,40,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2816,2816,235,0,4,1,3,2,1,1,4,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
2817,2817,235,0,4,1,3,2,1,1,4,4,0,2,3,2,50,0,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2818,2818,235,0,4,1,3,2,1,1,4,4,0,1,2,1,25,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2819,2819,235,0,4,1,3,2,1,1,4,4,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
2820,2820,236,1,4,1,0,1,0,1,4,2,1,3,3,2,55,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,4,2,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
