GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,TRAIN_GA1,SM_GA1,CAR_GA1,CAR_HE,CAR_SEATS,TRAIN_SEATS,OBS_ID,alternative,alt_mode,alt_purpose,choice,TT,CO,HE,SEATS,GA1
3,1,1,1129,LEIS,1,1,1,1,2,1,3,0,25,2,1,1,1,1.25,0.68,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9774,TRAIN_SHOP,TRAIN,SHOP,0,1.25,0.68,0.6,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,3.11,0.84,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9775,TRAIN_SHOP,TRAIN,SHOP,0,3.11,0.84,0.3,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,3.11,0.84,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9776,TRAIN_SHOP,TRAIN,SHOP,0,3.11,0.84,1.2,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,3.11,0.76,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9777,TRAIN_SHOP,TRAIN,SHOP,0,3.11,0.76,0.3,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,2.6,0.76,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9778,TRAIN_SHOP,TRAIN,SHOP,0,2.6,0.76,0.6,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,2.77,0.84,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9779,TRAIN_SHOP,TRAIN,SHOP,0,2.77,0.84,0.3,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,2.77,0.76,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9780,TRAIN_SHOP,TRAIN,SHOP,0,2.77,0.76,0.3,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,2.77,1.01,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9781,TRAIN_SHOP,TRAIN,SHOP,0,2.77,1.01,0.6,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,3.11,1.01,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9782,TRAIN_SHOP,TRAIN,SHOP,0,3.11,1.01,0.3,0,0.0
3,1,1,1130,LEIS,1,1,1,1,3,1,2,0,1,23,1,1,1,2.77,0.84,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9783,TRAIN_SHOP,TRAIN,SHOP,0,2.77,0.84,0.6,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.3,0.71,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9784,TRAIN_SHOP,TRAIN,SHOP,0,1.3,0.71,0.3,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.3,0.71,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9785,TRAIN_SHOP,TRAIN,SHOP,0,1.3,0.71,1.2,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.3,0.64,0.3,0.0,0.0,0.0,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,9786,TRAIN_SHOP,TRAIN,SHOP,0,1.3,0.64,0.3,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.03,0.64,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9787,TRAIN_SHOP,TRAIN,SHOP,0,1.03,0.64,0.6,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.12,0.71,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9788,TRAIN_SHOP,TRAIN,SHOP,0,1.12,0.71,0.3,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.12,0.64,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9789,TRAIN_SHOP,TRAIN,SHOP,0,1.12,0.64,0.3,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.12,0.85,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9790,TRAIN_SHOP,TRAIN,SHOP,0,1.12,0.85,0.6,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.3,0.85,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9791,TRAIN_SHOP,TRAIN,SHOP,0,1.3,0.85,0.3,0,0.0
3,1,1,1131,LEIS,1,1,1,1,3,1,3,0,2,1,1,1,1,1.12,0.71,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9792,TRAIN_SHOP,TRAIN,SHOP,0,1.12,0.71,0.6,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,2.11,1.26,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9793,TRAIN_SHOP,TRAIN,SHOP,0,2.11,1.26,1.2,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,1.9,1.26,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9794,TRAIN_SHOP,TRAIN,SHOP,0,1.9,1.26,0.3,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,2.53,1.26,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9795,TRAIN_SHOP,TRAIN,SHOP,0,2.53,1.26,0.6,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,1.9,1.05,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9796,TRAIN_SHOP,TRAIN,SHOP,0,1.9,1.05,0.3,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,2.53,0.94,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9797,TRAIN_SHOP,TRAIN,SHOP,0,2.53,0.94,0.6,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,2.11,0.94,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9798,TRAIN_SHOP,TRAIN,SHOP,0,2.11,0.94,1.2,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,1.9,1.26,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9799,TRAIN_SHOP,TRAIN,SHOP,0,1.9,1.26,1.2,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,1.9,0.94,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9800,TRAIN_SHOP,TRAIN,SHOP,0,1.9,0.94,0.3,0,0.0
3,1,1,1132,LEIS,1,1,1,1,3,1,3,0,9,22,1,1,1,2.53,1.05,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9801,TRAIN_SHOP,TRAIN,SHOP,0,2.53,1.05,0.6,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.74,1.06,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9802,TRAIN_SHOP,TRAIN,SHOP,0,1.74,1.06,1.2,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.58,1.06,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9803,TRAIN_SHOP,TRAIN,SHOP,0,1.58,1.06,0.3,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,2.07,1.06,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9804,TRAIN_SHOP,TRAIN,SHOP,0,2.07,1.06,0.6,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.58,0.88,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9805,TRAIN_SHOP,TRAIN,SHOP,0,1.58,0.88,0.3,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,2.07,0.79,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9806,TRAIN_SHOP,TRAIN,SHOP,0,2.07,0.79,0.6,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.74,0.79,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9807,TRAIN_SHOP,TRAIN,SHOP,0,1.74,0.79,1.2,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.58,1.06,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9808,TRAIN_SHOP,TRAIN,SHOP,0,1.58,1.06,1.2,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,1.58,0.79,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9809,TRAIN_SHOP,TRAIN,SHOP,0,1.58,0.79,0.3,0,0.0
3,1,1,1133,LEIS,1,1,1,1,3,1,3,0,22,1,1,1,1,2.07,0.88,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9810,TRAIN_SHOP,TRAIN,SHOP,0,2.07,0.88,0.6,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,3.32,1.31,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9811,TRAIN_SHOP,TRAIN,SHOP,0,3.32,1.31,1.2,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.49,0.98,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9812,TRAIN_SHOP,TRAIN,SHOP,0,2.49,0.98,1.2,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,3.32,0.98,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9813,TRAIN_SHOP,TRAIN,SHOP,0,3.32,0.98,1.2,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.77,0.98,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9814,TRAIN_SHOP,TRAIN,SHOP,0,2.77,0.98,0.6,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.77,1.09,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9815,TRAIN_SHOP,TRAIN,SHOP,0,2.77,1.09,1.2,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.49,1.09,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9816,TRAIN_SHOP,TRAIN,SHOP,0,2.49,1.09,0.6,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.49,1.31,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9817,TRAIN_SHOP,TRAIN,SHOP,0,2.49,1.31,0.6,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.49,1.09,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9818,TRAIN_SHOP,TRAIN,SHOP,0,2.49,1.09,1.2,0,0.0
3,1,1,1134,LEIS,1,1,1,1,4,0,4,0,1,23,1,1,1,2.77,1.31,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9819,TRAIN_SHOP,TRAIN,SHOP,0,2.77,1.31,0.3,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.66,1.16,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9820,TRAIN_SHOP,TRAIN,SHOP,0,2.66,1.16,1.2,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.06,0.87,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9821,TRAIN_SHOP,TRAIN,SHOP,0,2.06,0.87,1.2,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.66,0.87,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9822,TRAIN_SHOP,TRAIN,SHOP,0,2.66,0.87,1.2,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.26,0.87,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9823,TRAIN_SHOP,TRAIN,SHOP,0,2.26,0.87,0.6,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.26,0.97,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9824,TRAIN_SHOP,TRAIN,SHOP,0,2.26,0.97,1.2,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.06,0.97,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9825,TRAIN_SHOP,TRAIN,SHOP,0,2.06,0.97,0.6,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.06,1.16,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9826,TRAIN_SHOP,TRAIN,SHOP,0,2.06,1.16,0.6,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.06,0.97,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9827,TRAIN_SHOP,TRAIN,SHOP,0,2.06,0.97,1.2,0,0.0
3,1,1,1135,LEIS,1,1,1,1,4,0,4,0,22,1,1,1,1,2.26,1.16,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9828,TRAIN_SHOP,TRAIN,SHOP,0,2.26,1.16,0.3,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.82,1.08,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9829,TRAIN_SHOP,TRAIN,SHOP,0,1.82,1.08,1.2,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.64,1.08,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9830,TRAIN_SHOP,TRAIN,SHOP,0,1.64,1.08,0.3,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,2.18,1.08,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9831,TRAIN_SHOP,TRAIN,SHOP,0,2.18,1.08,0.6,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.64,0.9,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9832,TRAIN_SHOP,TRAIN,SHOP,0,1.64,0.9,0.3,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,2.18,0.81,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9833,TRAIN_SHOP,TRAIN,SHOP,0,2.18,0.81,0.6,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.82,0.81,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9834,TRAIN_SHOP,TRAIN,SHOP,0,1.82,0.81,1.2,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.64,1.08,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9835,TRAIN_SHOP,TRAIN,SHOP,0,1.64,1.08,1.2,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,1.64,0.81,0.3,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9836,TRAIN_SHOP,TRAIN,SHOP,0,1.64,0.81,0.3,0,0.0
3,1,1,1136,LEIS,1,1,1,1,4,1,2,0,1,22,1,1,1,2.18,0.9,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9837,TRAIN_SHOP,TRAIN,SHOP,0,2.18,0.9,0.6,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,3.5,1.12,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9838,TRAIN_SHOP,TRAIN,SHOP,0,3.5,1.12,0.3,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,3.5,1.12,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9839,TRAIN_SHOP,TRAIN,SHOP,0,3.5,1.12,1.2,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,3.5,1.01,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9840,TRAIN_SHOP,TRAIN,SHOP,0,3.5,1.01,0.3,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,2.68,1.01,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9841,TRAIN_SHOP,TRAIN,SHOP,0,2.68,1.01,0.6,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,2.95,1.12,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9842,TRAIN_SHOP,TRAIN,SHOP,0,2.95,1.12,0.3,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,2.95,1.01,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9843,TRAIN_SHOP,TRAIN,SHOP,0,2.95,1.01,0.3,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,2.95,1.34,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9844,TRAIN_SHOP,TRAIN,SHOP,0,2.95,1.34,0.6,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,3.5,1.34,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9845,TRAIN_SHOP,TRAIN,SHOP,0,3.5,1.34,0.3,0,0.0
3,1,1,1137,LEIS,1,1,1,1,4,1,2,0,1,23,1,1,1,2.95,1.12,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9846,TRAIN_SHOP,TRAIN,SHOP,0,2.95,1.12,0.6,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.66,1.31,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9847,TRAIN_SHOP,TRAIN,SHOP,0,2.66,1.31,1.2,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.03,0.98,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9848,TRAIN_SHOP,TRAIN,SHOP,0,2.03,0.98,1.2,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.66,0.98,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9849,TRAIN_SHOP,TRAIN,SHOP,0,2.66,0.98,1.2,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.24,0.98,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9850,TRAIN_SHOP,TRAIN,SHOP,0,2.24,0.98,0.6,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.24,1.09,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9851,TRAIN_SHOP,TRAIN,SHOP,0,2.24,1.09,1.2,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.03,1.09,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9852,TRAIN_SHOP,TRAIN,SHOP,0,2.03,1.09,0.6,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.03,1.31,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9853,TRAIN_SHOP,TRAIN,SHOP,0,2.03,1.31,0.6,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.03,1.09,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9854,TRAIN_SHOP,TRAIN,SHOP,0,2.03,1.09,1.2,0,0.0
3,1,1,1138,LEIS,1,1,1,1,4,1,2,0,1,25,1,1,1,2.24,1.31,0.3,0.0,0.0,0.0,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,9855,TRAIN_SHOP,TRAIN,SHOP,0,2.24,1.31,0.3,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,2.36,1.26,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9856,TRAIN_SHOP,TRAIN,SHOP,0,2.36,1.26,1.2,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,1.82,0.94,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9857,TRAIN_SHOP,TRAIN,SHOP,0,1.82,0.94,1.2,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,2.36,0.94,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9858,TRAIN_SHOP,TRAIN,SHOP,0,2.36,0.94,1.2,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,2.0,0.94,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9859,TRAIN_SHOP,TRAIN,SHOP,0,2.0,0.94,0.6,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,2.0,1.05,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9860,TRAIN_SHOP,TRAIN,SHOP,0,2.0,1.05,1.2,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,1.82,1.05,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9861,TRAIN_SHOP,TRAIN,SHOP,0,1.82,1.05,0.6,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,1.82,1.26,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9862,TRAIN_SHOP,TRAIN,SHOP,0,1.82,1.26,0.6,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,1.82,1.05,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9863,TRAIN_SHOP,TRAIN,SHOP,0,1.82,1.05,1.2,0,0.0
3,1,1,1139,LEIS,1,1,1,1,4,1,2,0,25,1,1,1,1,2.0,1.26,0.3,0.0,0.0,0.0,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,9864,TRAIN_SHOP,TRAIN,SHOP,0,2.0,1.26,0.3,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.8,1.1,1.2,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9865,TRAIN_SHOP,TRAIN,SHOP,0,1.8,1.1,1.2,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.63,1.1,0.3,0.0,0.0,0.0,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,9866,TRAIN_SHOP,TRAIN,SHOP,0,1.63,1.1,0.3,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,2.14,1.1,0.6,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9867,TRAIN_SHOP,TRAIN,SHOP,0,2.14,1.1,0.6,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.63,0.92,0.3,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9868,TRAIN_SHOP,TRAIN,SHOP,0,1.63,0.92,0.3,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,2.14,0.83,0.6,0.0,0.0,0.0,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,9869,TRAIN_SHOP,TRAIN,SHOP,0,2.14,0.83,0.6,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.8,0.83,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9870,TRAIN_SHOP,TRAIN,SHOP,0,1.8,0.83,1.2,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.63,1.1,1.2,0.0,0.0,0.0,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,9871,TRAIN_SHOP,TRAIN,SHOP,0,1.63,1.1,1.2,0,0.0
3,1,1,1140,LEIS,1,1,1,1,4,1,3,0,22,1,1,1,1,1.63,0.83,0.3,0.0,0.0,0.0,0,0.0,0.0,TRAIN,0.0,0.0,0,0,0,0,9872,TRAIN_SHOP,TRAIN,SHOP,0,1.63,0.83,0.3,0,0.0
