id,alt,ich,och,icca,occa,income,inc.cooling,inc.room,int.cooling,choice
212,4,6.45,3.18,30.47,1.8,60,60,60,1,6
212,5,28.14,2.24,0,0,60,0,0,0,6
212,6,24.6,4.07,0,0,60,0,0,0,6
212,7,7.96,3.18,0,0,60,0,60,0,6
213,1,5.1,2.2,22.44,2.62,70,70,0,1,6
213,2,9.88,1.31,22.44,2.62,70,70,0,1,6
213,3,8.52,3.45,22.44,2.62,70,70,0,1,6
213,4,6.86,3.76,22.44,2.62,70,70,70,1,6
213,5,27.05,2.2,0,0,70,0,0,0,6
213,6,17.56,3.45,0,0,70,0,0,0,6
213,7,6.77,3.76,0,0,70,0,70,0,6
214,1,8.75,2.64,25.44,2.32,20,20,0,1,5
214,2,11.75,1.79,25.44,2.32,20,20,0,1,5
214,3,9.03,5.39,25.44,2.32,20,20,0,1,5
214,4,6.72,4.03,25.44,2.32,20,20,20,1,5
214,5,25.22,2.64,0,0,20,0,0,0,5
214,6,27.28,5.39,0,0,20,0,0,0,5
214,7,9.58,4.03,0,0,20,0,20,0,5
215,1,6.76,2.23,23.85,2.67,20,20,0,1,6
215,2,9.15,1.65,23.85,2.67,20,20,0,1,6
215,3,7.09,4.51,23.85,2.67,20,20,0,1,6
215,4,7.74,3.77,23.85,2.67,20,20,20,1,6
215,5,25.98,2.23,0,0,20,0,0,0,6
215,6,29.72,4.51,0,0,20,0,0,0,6
215,7,8.38,3.77,0,0,20,0,20,0,6
216,1,7.52,1.71,21.46,2.26,20,20,0,1,6
216,2,11.8,1.04,21.46,2.26,20,20,0,1,6
216,3,9,4.13,21.46,2.26,20,20,0,1,6
216,4,7.03,3.72,21.46,2.26,20,20,20,1,6
216,5,23.76,1.71,0,0,20,0,0,0,6
216,6,26.11,4.13,0,0,20,0,0,0,6
216,7,9.61,3.72,0,0,20,0,20,0,6
217,1,6.73,2.6,23.54,2.87,40,40,0,1,6
217,2,8.22,1.34,23.54,2.87,40,40,0,1,6
217,3,7.03,3.55,23.54,2.87,40,40,0,1,6
217,4,6.3,4.49,23.54,2.87,40,40,40,1,6
217,5,23.9,2.6,0,0,40,0,0,0,6
217,6,22.51,3.55,0,0,40,0,0,0,6
217,7,5.63,4.49,0,0,40,0,40,0,6
218,1,6.48,2.34,25.68,2.29,60,60,0,1,6
218,2,8.19,1.64,25.68,2.29,60,60,0,1,6
218,3,7.66,3.71,25.68,2.29,60,60,0,1,6
218,4,5.2,3.13,25.68,2.29,60,60,60,1,6
218,5,15.95,2.34,0,0,60,0,0,0,6
218,6,23.1,3.71,0,0,60,0,0,0,6
218,7,6.2,3.13,0,0,60,0,60,0,6
219,1,7.51,2.8,19.09,3.35,60,60,0,1,7
219,2,11.37,1.8,19.09,3.35,60,60,0,1,7
219,3,11.51,4.56,19.09,3.35,60,60,0,1,7
219,4,7.77,4.31,19.09,3.35,60,60,60,1,7
219,5,21.64,2.8,0,0,60,0,0,0,7
219,6,19.86,4.56,0,0,60,0,0,0,7
219,7,6.7,4.31,0,0,60,0,60,0,7
220,1,7.24,2.09,29.98,2.68,60,60,0,1,6
220,2,9.74,1.57,29.98,2.68,60,60,0,1,6
220,3,7.78,4.33,29.98,2.68,60,60,0,1,6
220,4,7.67,3.46,29.98,2.68,60,60,60,1,6
220,5,29.76,2.09,0,0,60,0,0,0,6
220,6,22.85,4.33,0,0,60,0,0,0,6
220,7,8.2,3.46,0,0,60,0,60,0,6
221,1,4.39,2.2,27.91,2.23,20,20,0,1,5
221,2,9,1.92,27.91,2.23,20,20,0,1,5
221,3,5.58,4.29,27.91,2.23,20,20,0,1,5
221,4,7.57,5.29,27.91,2.23,20,20,20,1,5
221,5,19.69,2.2,0,0,20,0,0,0,5
221,6,19.94,4.29,0,0,20,0,0,0,5
221,7,6.02,5.29,0,0,20,0,20,0,5
222,1,6.69,1.98,25.73,2.53,70,70,0,1,6
222,2,11.24,1.03,25.73,2.53,70,70,0,1,6
222,3,7.94,3.56,25.73,2.53,70,70,0,1,6
222,4,8.56,4.11,25.73,2.53,70,70,70,1,6
222,5,20.38,1.98,0,0,70,0,0,0,6
222,6,24.81,3.56,0,0,70,0,0,0,6
222,7,8.62,4.11,0,0,70,0,70,0,6
223,1,7.97,2.14,26.09,2.15,70,70,0,1,6
223,2,11.72,1.29,26.09,2.15,70,70,0,1,6
223,3,6.75,4.38,26.09,2.15,70,70,0,1,6
223,4,7.79,3.59,26.09,2.15,70,70,70,1,6
223,5,23.96,2.14,0,0,70,0,0,0,6
223,6,23.89,4.38,0,0,70,0,0,0,6
223,7,7.4,3.59,0,0,70,0,70,0,6
224,1,6.82,0.94,30.95,1.96,60,60,0,1,6
224,2,11.07,1.23,30.95,1.96,60,60,0,1,6
224,3,6.89,3.56,30.95,1.96,60,60,0,1,6
224,4,8.34,3.01,30.95,1.96,60,60,60,1,6
224,5,26.37,0.94,0,0,60,0,0,0,6
224,6,27.67,3.56,0,0,60,0,0,0,6
224,7,6.94,3.01,0,0,60,0,60,0,6
225,1,8.19,2.21,25.4,2.37,70,70,0,1,6
225,2,10.9,1.66,25.4,2.37,70,70,0,1,6
225,3,7.98,3.92,25.4,2.37,70,70,0,1,6
225,4,8.32,5.27,25.4,2.37,70,70,70,1,6
225,5,25.82,2.21,0,0,70,0,0,0,6
225,6,24.45,3.92,0,0,70,0,0,0,6
225,7,7.37,5.27,0,0,70,0,70,0,6
226,1,8.83,2.23,21.23,2.83,50,50,0,1,6
226,2,11.41,1.91,21.23,2.83,50,50,0,1,6
226,3,6.9,4.95,21.23,2.83,50,50,0,1,6
226,4,8.69,5.27,21.23,2.83,50,50,50,1,6
226,5,26.05,2.23,0,0,50,0,0,0,6
226,6,25.15,4.95,0,0,50,0,0,0,6
226,7,7.3,5.27,0,0,50,0,50,0,6
227,1,8.55,2.71,26.14,2.32,60,60,0,1,7
227,2,9.27,1.49,26.14,2.32,60,60,0,1,7
227,3,6.79,4.11,26.14,2.32,60,60,0,1,7
227,4,8.26,4.63,26.14,2.32,60,60,60,1,7
227,5,25.04,2.71,0,0,60,0,0,0,7
227,6,23.53,4.11,0,0,60,0,0,0,7
227,7,8.77,4.63,0,0,60,0,60,0,7
228,1,7.45,1.69,31.31,2.52,40,40,0,1,6
228,2,9.01,1.53,31.31,2.52,40,40,0,1,6
228,3,8.88,3.88,31.31,2.52,40,40,0,1,6
228,4,6.62,3.86,31.31,2.52,40,40,40,1,6
228,5,29.93,1.69,0,0,40,0,0,0,6
228,6,29.13,3.88,0,0,40,0,0,0,6
228,7,8.65,3.86,0,0,40,0,40,0,6
229,1,5.68,1.98,23.07,2.62,40,40,0,1,6
229,2,9.5,1.66,23.07,2.62,40,40,0,1,6
229,3,4.71,4.06,23.07,2.62,40,40,0,1,6
229,4,6.89,3.57,23.07,2.62,40,40,40,1,6
229,5,17.83,1.98,0,0,40,0,0,0,6
229,6,24.08,4.06,0,0,40,0,0,0,6
229,7,6.89,3.57,0,0,40,0,40,0,6
230,1,6.48,2.26,27.59,2.41,20,20,0,1,7
230,2,9.7,1.62,27.59,2.41,20,20,0,1,7
230,3,7.83,3.42,27.59,2.41,20,20,0,1,7
230,4,7.43,4.99,27.59,2.41,20,20,20,1,7
230,5,28.83,2.26,0,0,20,0,0,0,7
230,6,27.57,3.42,0,0,20,0,0,0,7
230,7,5.23,4.99,0,0,20,0,20,0,7
231,1,8.62,2.4,26.18,2.35,50,50,0,1,6
231,2,9.47,1.42,26.18,2.35,50,50,0,1,6
231,3,7.22,4.78,26.18,2.35,50,50,0,1,6
231,4,8.52,4.74,26.18,2.35,50,50,50,1,6
231,5,26.21,2.4,0,0,50,0,0,0,6
231,6,24.6,4.78,0,0,50,0,0,0,6
231,7,8.25,4.74,0,0,50,0,50,0,6
232,1,9.88,2.22,21.85,2.52,20,20,0,1,6
232,2,12.25,1.72,21.85,2.52,20,20,0,1,6
232,3,8.55,3.47,21.85,2.52,20,20,0,1,6
232,4,9.19,4.53,21.85,2.52,20,20,20,1,6
232,5,27.61,2.22,0,0,20,0,0,0,6
232,6,28.54,3.47,0,0,20,0,0,0,6
232,7,9.51,4.53,0,0,20,0,20,0,6
233,1,7.83,2.71,29.1,2.02,30,30,0,1,6
233,2,11.43,1.69,29.1,2.02,30,30,0,1,6
233,3,7.95,3.49,29.1,2.02,30,30,0,1,6
233,4,7.24,4.03,29.1,2.02,30,30,30,1,6
233,5,23.25,2.71,0,0,30,0,0,0,6
233,6,23.67,3.49,0,0,30,0,0,0,6
233,7,7.44,4.03,0,0,30,0,30,0,6
234,1,10.56,1.91,29.21,2.38,20,20,0,1,3
234,2,12.45,1.16,29.21,2.38,20,20,0,1,3
234,3,9.31,3.51,29.21,2.38,20,20,0,1,3
234,4,7.71,3.48,29.21,2.38,20,20,20,1,3
234,5,26.76,1.91,0,0,20,0,0,0,3
234,6,27.43,3.51,0,0,20,0,0,0,3
234,7,8.52,3.48,0,0,20,0,20,0,3
235,1,7.24,2.75,29.54,2.14,30,30,0,1,6
235,2,9.91,1.24,29.54,2.14,30,30,0,1,6
235,3,7.88,3.96,29.54,2.14,30,30,0,1,6
235,4,8.36,3.55,29.54,2.14,30,30,30,1,6
235,5,28.83,2.75,0,0,30,0,0,0,6
235,6,23.51,3.96,0,0,30,0,0,0,6
235,7,7.96,3.55,0,0,30,0,30,0,6
236,1,9.85,2.13,22.37,3.29,30,30,0,1,6
236,2,9.87,1.58,22.37,3.29,30,30,0,1,6
236,3,8.82,3.81,22.37,3.29,30,30,0,1,6
236,4,7.79,4.19,22.37,3.29,30,30,30,1,6
236,5,24.79,2.13,0,0,30,0,0,0,6
236,6,20.35,3.81,0,0,30,0,0,0,6
236,7,6.59,4.19,0,0,30,0,30,0,6
237,1,7.46,1.98,23.16,2.77,30,30,0,1,6
237,2,8.73,1.49,23.16,2.77,30,30,0,1,6
237,3,7.42,4.27,23.16,2.77,30,30,0,1,6
237,4,7.04,4.43,23.16,2.77,30,30,30,1,6
237,5,22.84,1.98,0,0,30,0,0,0,6
237,6,20.37,4.27,0,0,30,0,0,0,6
237,7,4.85,4.43,0,0,30,0,30,0,6
238,1,9.78,2.67,25.34,2.74,30,30,0,1,7
238,2,7.06,1.57,25.34,2.74,30,30,0,1,7
238,3,7.43,3.97,25.34,2.74,30,30,0,1,7
238,4,6.06,3.33,25.34,2.74,30,30,30,1,7
238,5,22.7,2.67,0,0,30,0,0,0,7
238,6,25.24,3.97,0,0,30,0,0,0,7
238,7,6.76,3.33,0,0,30,0,30,0,7
239,1,8.04,2.74,26.21,2.67,20,20,0,1,5
239,2,12.9,1.74,26.21,2.67,20,20,0,1,5
239,3,8.54,3.72,26.21,2.67,20,20,0,1,5
239,4,5.44,4.31,26.21,2.67,20,20,20,1,5
239,5,23.25,2.74,0,0,20,0,0,0,5
239,6,29.1,3.72,0,0,20,0,0,0,5
239,7,8.56,4.31,0,0,20,0,20,0,5
240,1,5.14,2.16,29.39,2.6,30,30,0,1,5
240,2,10.46,1.38,29.39,2.6,30,30,0,1,5
240,3,7.46,4.1,29.39,2.6,30,30,0,1,5
240,4,7.59,3.92,29.39,2.6,30,30,30,1,5
240,5,18.7,2.16,0,0,30,0,0,0,5
240,6,22.97,4.1,0,0,30,0,0,0,5
240,7,5.88,3.92,0,0,30,0,30,0,5
241,1,7.03,2.56,26.07,2.19,40,40,0,1,6
241,2,10.65,1.64,26.07,2.19,40,40,0,1,6
241,3,8.87,4.42,26.07,2.19,40,40,0,1,6
241,4,5.53,4.88,26.07,2.19,40,40,40,1,6
241,5,22.95,2.56,0,0,40,0,0,0,6
241,6,25.59,4.42,0,0,40,0,0,0,6
241,7,6.84,4.88,0,0,40,0,40,0,6
242,1,6.47,1.82,24.83,2.8,20,20,0,1,5
242,2,8.82,1.27,24.83,2.8,20,20,0,1,5
242,3,7.84,3.94,24.83,2.8,20,20,0,1,5
242,4,6.68,4.31,24.83,2.8,20,20,20,1,5
242,5,23.61,1.82,0,0,20,0,0,0,5
242,6,24.84,3.94,0,0,20,0,0,0,5
242,7,7.11,4.31,0,0,20,0,20,0,5
243,1,8.43,2.07,22.26,2.34,50,50,0,1,6
243,2,9.63,1.05,22.26,2.34,50,50,0,1,6
243,3,8.05,3.21,22.26,2.34,50,50,0,1,6
243,4,8.11,3.47,22.26,2.34,50,50,50,1,6
243,5,23.16,2.07,0,0,50,0,0,0,6
243,6,22.62,3.21,0,0,50,0,0,0,6
243,7,7.17,3.47,0,0,50,0,50,0,6
244,1,6.9,1.66,24.93,2.71,50,50,0,1,6
244,2,11.44,1.65,24.93,2.71,50,50,0,1,6
244,3,8.65,3.37,24.93,2.71,50,50,0,1,6
244,4,8.32,4.19,24.93,2.71,50,50,50,1,6
244,5,23.96,1.66,0,0,50,0,0,0,6
244,6,20.31,3.37,0,0,50,0,0,0,6
244,7,5.9,4.19,0,0,50,0,50,0,6
245,1,9.1,2.57,21.11,2.6,70,70,0,1,6
245,2,11.06,2.12,21.11,2.6,70,70,0,1,6
245,3,9.5,4.87,21.11,2.6,70,70,0,1,6
245,4,8.44,3.96,21.11,2.6,70,70,70,1,6
245,5,27.73,2.57,0,0,70,0,0,0,6
245,6,31.82,4.87,0,0,70,0,0,0,6
245,7,7.49,3.96,0,0,70,0,70,0,6
246,1,7.18,2.27,28.39,2.03,60,60,0,1,2
246,2,7.79,1.35,28.39,2.03,60,60,0,1,2
246,3,7.19,2.82,28.39,2.03,60,60,0,1,2
246,4,7.15,2.99,28.39,2.03,60,60,60,1,2
246,5,18.29,2.27,0,0,60,0,0,0,2
246,6,24.96,2.82,0,0,60,0,0,0,2
246,7,6.21,2.99,0,0,60,0,60,0,2
247,1,9.34,2.42,22.81,2.52,20,20,0,1,3
247,2,12.24,1.54,22.81,2.52,20,20,0,1,3
247,3,10.72,4.44,22.81,2.52,20,20,0,1,3
247,4,7.91,3.98,22.81,2.52,20,20,20,1,3
247,5,33.23,2.42,0,0,20,0,0,0,3
247,6,28.98,4.44,0,0,20,0,0,0,3
247,7,9.98,3.98,0,0,20,0,20,0,3
248,1,7.2,2.02,26.38,2.2,70,70,0,1,6
248,2,12.55,1.64,26.38,2.2,70,70,0,1,6
248,3,7.73,4.01,26.38,2.2,70,70,0,1,6
248,4,8.86,4.17,26.38,2.2,70,70,70,1,6
248,5,22.83,2.02,0,0,70,0,0,0,6
248,6,26.19,4.01,0,0,70,0,0,0,6
248,7,9.46,4.17,0,0,70,0,70,0,6
249,1,6.89,2.06,29.4,2.51,50,50,0,1,6
249,2,11.81,1.25,29.4,2.51,50,50,0,1,6
249,3,7.73,4.42,29.4,2.51,50,50,0,1,6
249,4,9.74,3.77,29.4,2.51,50,50,50,1,6
249,5,30.12,2.06,0,0,50,0,0,0,6
249,6,32.1,4.42,0,0,50,0,0,0,6
249,7,7.27,3.77,0,0,50,0,50,0,6
250,1,9.91,2.88,25.62,2.5,60,60,0,1,6
250,2,8.17,1.63,25.62,2.5,60,60,0,1,6
250,3,8.81,4.39,25.62,2.5,60,60,0,1,6
250,4,6.69,4.24,25.62,2.5,60,60,60,1,6
250,5,23.69,2.88,0,0,60,0,0,0,6
250,6,30.91,4.39,0,0,60,0,0,0,6
250,7,6.98,4.24,0,0,60,0,60,0,6
