recorded_date,response_id,Bridge,interview_station,gender,travel_mode,travel_mode_other,travel_group,mobility_aid,mobility_aid_other,travelled_before,trip_start_suburb,trip_end_suburb,trip_reason,trip_reason_other,trip_frequency,impact_time,impact_comfort,impact_safety,impact_connectivity,pattern_change_mode,pattern_change_time,pattern_change_freq,pattern_change_places,trip_alternative,age,postcode,education,employment_status,currently_studying,drivers_licence,household_under15,household_15_17,household_18plus,bridge_feedback
18/05/2025 17:21,R_47DlUFKPp2LqatY,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,with one other person,No,,No,West end,West end,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Maybe,Yes,Yes,No,No,Used a longer route,55-59,4073,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Counter on kangaroo point side
18/05/2025 17:22,R_9QJEKzxf30oKHTn,Kangaroo Point Bridge,Kangaroo point landing,Female,"Other mode, please specify",Manual scooter,with one other person,No,,Yes,West End,West End,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,Maybe,Yes,Used a longer route,50-54,4073,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,1,2,Comfortable bridge and easy to use. 
18/05/2025 18:07,R_4pldJWpdONleSAB,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Teneriffe,Teneriffe ,Fitness/exercise,,Few times a month,Yes,Yes,Yes,No,No,No,No,Yes,Not travelled,25-29,4005,Certificate III & IV,"Unpaid caring for a child(ren), an elderly person(s), or an ill or person(s) with a disability,Not currently working due to short-term illness or injury",No,Car licence,1,0,2,
19/05/2025 7:36,R_91hyPpYKGQMYBZR,Kangaroo Point Bridge,City landing,Female,Walk ,,with more than two persons,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a longer route,65-69,4169,Postgraduate Degree,Retired or on an age pension,Yes,Car licence,0,0,2,
19/05/2025 7:36,R_9VCRY8Jhv70oHGp,Kangaroo Point Bridge,City landing,Female,Walk ,,with more than two persons,No,,No,Bulimba,Kangaroo point,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,50-54,4171,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,1,Awesome
19/05/2025 7:41,R_417FAPr6Sondpwc,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,City,City,Fitness/exercise,,Few times a week,No,Yes,Maybe,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4000,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 7:43,R_4RsiDPMGQTZLwIE,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,City,City,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,50-54,5152,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,1,4,Really nice experience 
19/05/2025 7:45,R_9IRzqaYnnnsueWt,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Travelled to someplace else for the same purpose/reason/activity,18-24,4103,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,4,
19/05/2025 7:49,R_9Pi4a5Dt58WWLWV,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,City,City,Fitness/exercise,,Daily,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,45-49,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,2,
19/05/2025 7:58,R_97qBvwhc5nFmtHl,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,East Brisbane,East Brisbane,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Used a longer route,75-79,4169,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,1,Magnificent 
19/05/2025 8:02,R_4otqC143CHC5C8N,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,Currumbin,Pinkenba,Commute related to work,,Rarely,Yes,Yes,Yes,Yes,No,No,No,No,Used a car (as a driver),55-59,4223,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,4,Nice bridge
19/05/2025 8:02,R_4rKDhe13TyvWml3,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,No,Mitchelton,Mitchelton,Commute related to work,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Not travelled,55-59,4053,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence,Other Licence",0,0,2,
19/05/2025 8:06,R_49BgdQZixzU4Ozf,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Hawthorn,City,Commute to my workplace,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a car (as a driver),50-54,4171,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,Absolutely love it. It’s convenient and well used and always feel safe. 
19/05/2025 8:07,R_9TtnMyc59VCWn56,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,City,City,To experience the bridge,,Rarely,Maybe,Yes,Yes,Yes,No,No,No,Yes,Not travelled,50-54,4812,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,1,3,
19/05/2025 8:12,R_9f8IH5UDDDJRlyr,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Kangaroo Point ,City,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Not travelled,25-29,4169,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,4,Helpful for commuting to the city
19/05/2025 8:21,R_4q809xJOA5qpsTx,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,Kangaroo Point,Kangaroo Point,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4109,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,
19/05/2025 8:24,R_4EbHnPM7vCyT94L,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Daily,Yes,Yes,Maybe,Maybe,Yes,No,No,Yes,Used a longer route,65-69,4169,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,Liked the separate lanes for walking and cycling
19/05/2025 8:24,R_4txoiLZU10l00PV,Kangaroo Point Bridge,City landing,Male,Personal E-bike  ,,alone,No,,Yes,Sunny Bank,Sunny Bank,To visit a park,,Few times a month,Yes,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,65-69,4109,Years 10/11/12,Retired or on an age pension,No,"Car licence,Motorcycle licence,Other Licence",0,0,4,
19/05/2025 8:28,R_4P2jQsMZGm3bwiu,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,Kangaroo Point,Kangaroo point ,Fitness/exercise,,Daily,No,Yes,Yes,Yes,Yes,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Great bridge love it!
19/05/2025 8:34,R_4qgmpNweOMGQ5iq,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with two other persons,No,,No,City,Kangaroo Point,Fitness/exercise,,Few times a week,No,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,Used a ferry,18-24,4000,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,5,"Good way to commute and great for going for a walk. 
Very safe"
19/05/2025 8:34,R_4sYLdxWdZbjzR9n,Kangaroo Point Bridge,City landing,Female,Walk ,,with more than two persons,No,,No,City,City,Fitness/exercise,,Few times a month,No,No,Maybe,Yes,No,No,Yes,Yes,Used a longer route,18-24,4000,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,5,Would like the pedestrian walk way wider
19/05/2025 8:37,R_9CNrHH3okFVz36p,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Nerangba,Nerangba,To go to a restaurant/ eat/drink,,Rarely,Yes,Yes,Yes,No,No,No,No,No,Used a longer route,45-49,4504,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",1,0,1,Looks lovely
19/05/2025 8:47,R_9ahIz9wcMu27Zn1,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,Yes,Kangaroo Point,City,To visit a park,,Rarely,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Used a ferry,60-64,4868,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,2,Looks great and makes crossing the river easier 
19/05/2025 8:57,R_4dF83X5ilY8J1vw,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,City,City,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,No,Travelled to someplace else for the same purpose/reason/activity,45-49,4000,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,2,2,"Awesome bridge, whole family enjoy it. "
19/05/2025 9:02,R_4dPUScbgImvW8PM,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Rarely,Yes,Yes,Maybe,Yes,Yes,No,No,Yes,Used a longer route,35-39,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 9:02,R_4BwN6VUc5mlBuqB,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Nunda ,Nunda,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4012,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
19/05/2025 9:24,R_4ib4MDTiztoDMgH,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,Yes,South Brisbane,South Brisbane,Fitness/exercise,,Rarely,No,Yes,No,Yes,No,No,No,Yes,Used a longer route,60-64,4020,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,"Lovely bridge, great to walk across "
19/05/2025 9:26,R_4UeJd0KYCLYbxsZ,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,City,City,To experience the bridge,,Rarely,No,Yes,Yes,No,No,Yes,No,Yes,Travelled to someplace else for the same purpose/reason/activity,60-64,4165,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Would like higher railings for safety
19/05/2025 9:27,R_43Ne4cOJWoimAzn,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Yeronga,Yeronga,Fitness/exercise,,On most weekends,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a car (as a driver),50-54,4104,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,1,4,
19/05/2025 9:32,R_4mDi35HxxY7itGx,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a car (as a driver),50-54,4169,Years 10/11/12,Retired or on an age pension,No,Car licence,0,0,2,
19/05/2025 9:32,R_472wKYvI3f22Gf2,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point ,Kangaroo point ,Fitness/exercise,,Rarely,Yes,Yes,Maybe,Yes,Maybe,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,55-59,4169,Certificate III & IV,Retired or on an age pension,No,Car licence,0,2,2,Great addition to the city 
19/05/2025 9:36,R_9RUn3johOJQF23y,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,City,City,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,No,No,Not travelled,50-54,4115,Postgraduate Degree,Not currently working for any other reason,No,Car licence,0,0,2,
19/05/2025 9:41,R_94tMpqli5m0bcMX,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,To go to a restaurant/ eat/drink,,Daily,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,45-49,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 9:43,R_4lbroEjWzFdgNve,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,No,Fortitude Valley,City,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Used a ferry,65-69,3352,Years 9 and below,Retired or on an age pension,No,"Car licence,Other Licence",0,0,2,
19/05/2025 10:01,R_41ZyhZwqdHfKz2F,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Spring Hill,Spring Hill,Fitness/exercise,,Rarely,Yes,Yes,Maybe,No,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,30-34,4000,Postgraduate Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,2,
19/05/2025 15:26,R_4YDC745lo9qryZr,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Bowen Hills,Bowen Hills,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4120,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
19/05/2025 15:33,R_4HztmgFSANUlcjk,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,No,Wishart,Wishart,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,Maybe,Yes,"Used Taxi/RideShare (Uber, Didi, etc)",18-24,4122,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,4,
19/05/2025 15:34,R_9LZ1JW4Wy7B9rcv,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,No,Kp,City,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a ferry,18-24,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,6,
19/05/2025 15:36,R_4JUBuILosqz3LBS,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,No,City,City,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Not travelled,18-24,3143,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 15:43,R_9afCznAOd3M7Zuh,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Commute to study,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a ferry,18-24,4169,Years 10/11/12,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,3,
19/05/2025 15:44,R_414FHszxYyWrmfN,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,No,City,City,Commute to study,,Few times a week,No,Yes,Yes,Yes,Yes,No,No,Yes,Used a ferry,18-24,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,3,
19/05/2025 15:47,R_425CAcocX9IU4gM,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,Yes,St lucia,At lucia,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,18-24,4067,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,1,
19/05/2025 15:50,R_9P4WHljkoQVsAZW,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point,Commute to my workplace,,Daily,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a longer route,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,2,
19/05/2025 15:51,R_9S7XgPDHpvpp0fr,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point ,City,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a ferry,80-84,4169,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
19/05/2025 15:52,R_4z8U1r7n0cKwEbq,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,No,No,No,No,No,Used a longer route,55-59,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
19/05/2025 15:56,R_9lzS4IKqmMKHxxB,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,No,City,Kangaroo point,Fitness/exercise,,Rarely,Maybe,Yes,Maybe,Maybe,Yes,No,No,Yes,Used a longer route,25-29,4000,Bachelor Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,1,
19/05/2025 16:03,R_4nrcsM32T9JlG5i,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,No,Kangaroo point,City,Commute to my workplace,,Daily,No,Yes,Yes,No,Yes,Yes,Yes,No,Used a ferry,50-54,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence,Other Licence",0,0,1,
19/05/2025 16:03,R_9P17usV5Q1rHhp0,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,No,Southbank,Southbank,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a bus,25-29,4101,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,
19/05/2025 16:08,R_4NyYCNJerTHtheB,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a longer route,18-24,4151,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,1,0,4,
19/05/2025 16:08,R_9zk6eF3jdpynS6Z,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,City,City,Fitness/exercise,,Rarely,Yes,Yes,Yes,Maybe,No,No,No,Yes,Used a ferry,35-39,2020,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 16:10,R_4lLx3YhY0jKlNRv,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,No,Hamilton,Hamlton,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,30-34,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Good bridge
19/05/2025 16:12,R_9pYU8hfoPl4mgUe,Kangaroo Point Bridge,City landing,Female,Walk ,,with more than two persons,No,,Yes,Kangaroo point,Kangaroo point,To go to a restaurant/ eat/drink,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a bus,18-24,4000,Postgraduate Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,4,
19/05/2025 16:13,R_95CA7Cwl7QHeIRb,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with two other persons,No,,No,City,Kangaroo point,Fitness/exercise,,Few times a month,Maybe,Yes,Yes,Yes,No,No,No,No,Used a ferry,18-24,4000,Certificate III & IV,Prefer not to answer,Yes,Car licence,0,0,4,
19/05/2025 16:16,R_9lFcOcMv2Hv1POu,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Teneriife,Teneriife,To go shopping,,Rarely,No,No,No,No,No,No,No,No,Used a longer route,45-49,4005,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,1,Massive waste of tax money. A bridge not right next to the other would be good
19/05/2025 16:22,R_9P8cwuptkrlaUZH,Kangaroo Point Bridge,City landing,Female,Walk ,,with two other persons,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a week,Maybe,Yes,Yes,Maybe,No,No,No,Yes,Not travelled,25-29,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,1,4,
19/05/2025 16:24,R_95TqMmcNLmvSYZr,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with two other persons,No,,Yes,Kangaroo point,City,Visiting family/ friends/relatives/ social visit,,Rarely,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Used Taxi/RideShare (Uber, Didi, etc)",18-24,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,No licence,1,0,4,
19/05/2025 16:37,R_4rA52ncnRetIqAn,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,No,Brisbane ,Kangaroo,Fitness/exercise,,Rarely,No,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,50-54,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,1,2,
19/05/2025 16:48,R_4fDoEQSDLrE5nBB,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Hamilton,Hamilton,To go to a restaurant/ eat/drink,,Few times a month,No,Yes,Yes,No,No,No,No,No,Used a longer route,35-39,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
19/05/2025 16:52,R_4rAsCZAvJNWxBmb,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,Yes,Yes,Yes,No,No,No,No,No,Used a longer route,55-59,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
20/05/2025 7:59,R_9rYYffZhaekIP6K,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Newstead,Newstead,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Not travelled,35-39,4007,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
20/05/2025 8:14,R_4IaG5ohUwkPz3gH,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Newfarm,Newfarm,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a shorter route,18-24,4005,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
20/05/2025 8:44,R_9pyamheTZCH43wR,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,Yes,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,50-54,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,1,2,
20/05/2025 9:06,R_4wBRlYtMGNg6lAx,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with two other persons,No,,Yes,Newstead,Newstead,To visit a park,,Few times a month,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,25-29,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
20/05/2025 9:49,R_9KjLdzQBS3amHXb,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,35-39,4169,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,Yes,"Car licence,Motorcycle licence,Other Licence",1,0,2,It’s great
20/05/2025 9:50,R_9sWOOTfj0wy2xF0,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Bulimba,Bulimba,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,60-64,4171,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,3,Its good love the split lanes from pedestrians and cyclists
20/05/2025 10:02,R_9EwXM6Ur4Dcb6Pn,Kangaroo Point Bridge,City landing,Male, Pushbike  ,,alone,No,,Yes,Bulimba,Bulimba,Fitness/exercise,,Daily,Yes,Yes,Yes,Maybe,No,No,No,No,Used a longer route,40-44,4171,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence,Other Licence",1,0,2,Safety concern at the city landing of the bridge when the pedestrians and cyclists merge into one area. Will be a lot nicer when eagle pier opens up again to allow access to other areas. 
20/05/2025 10:03,R_487sJkDqivSbkeR,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,No,Kangaroo Point,Kangaroo Point,"To do personal business (Healthcare, hairdresser etc)",,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a bus,35-39,4169,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,2,
20/05/2025 10:06,R_9s7JyL8wwMU0drD,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,alone,No,,Yes,Hawthorn,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,60-64,4171,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,7,"Well designed, really pretty and super convenient. "
20/05/2025 10:10,R_923ivghhfCmVgat,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-bike (for example, Neuron)",,alone,No,,Yes,CBD,CBD,To visit a park,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,18-24,4000,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,1,Very good convenient
20/05/2025 10:13,R_4Xemo6PQ8Ht2FDr,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,Sherwood,Sherwood,Fitness/exercise,,Few times a month,Maybe,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,75-79,4075,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,"All positive, nice to have the restaurants at the end.  "
20/05/2025 10:19,R_9B9BP1OjYUjHUw2,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,No,Kangaroo Point,Kangaroo Point,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a longer route,25-29,4169,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,3,
