,ID,CHID,Choice,Age,Gender,Household,Education,Employment,WFH,Income,Follow-up,Residential,Technology,Disability,Driving,Bike,Scooter,Multimode,Public_Transit,D_walk,D_car,D_bike,Long_w_trips,Long_r_trips,Long_s_trips,PT_averse,PT_1,Ebike_1,Rideshare_1,Addon_1,PT_2,Ebike_2,Rideshare_2,Addon_2,PT_3,Ebike_3,Rideshare_3,Addon_3,PT_4,Ebike_4,Rideshare_4,Addon_4,Somerset,Lockyer_Valley,Scenic_Rim,Noosa,Redland,Toowoomba,Ipswich,Sunshine_coast,Logan,Moreton_bay,Gold_coast,Brisbane,LGA_1,LGA_2,LGA_3,Age_1,Age_2,Age_3,Live_alone,Live_housemate,Fam_nokid,Fam_kid,Fam_singl,Full_time,Part_time,Casual,Home_duties,Unemployed,Full_student,Part_student,Retired,Income_1,Income_2,Income_3,MaaS_1,MaaS_2,MaaS_3,MaaS_4,av_1,av_2,av_3,av_4,Price_1,Price_2,Price_3,Price_4
1369,457,2,4,2,0,3,2,0,5,2,0,8,3,0,2,0,2,1,1,0,0,0,0,0,0,0,0,3,1,3,1,0,0,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,25,60,0
1370,457,3,4,2,0,3,2,0,5,2,0,8,3,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,3,1,4,3,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,75,40,0
1371,458,1,4,2,0,2,6,0,2,5,1,9,3,0,2,2,2,1,1,0,0,0,1,1,1,1,2,0,0,0,1,2,3,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,30,70,75,0
1372,458,2,4,2,0,2,6,0,2,5,1,9,3,0,2,2,2,1,1,0,0,0,1,1,1,1,3,1,3,2,0,2,0,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,65,35,70,0
1373,458,3,4,2,0,2,6,0,2,5,1,9,3,0,2,2,2,1,1,0,0,0,1,1,1,1,2,0,2,1,4,1,1,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,55,50,60,0
1374,459,1,2,3,0,3,6,0,2,4,1,11,4,1,2,2,0,0,0,0,0,0,1,0,1,0,3,1,2,1,3,3,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,65,75,45,0
1375,459,2,2,3,0,3,6,0,2,4,1,11,4,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,3,3,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,70,55,0
1376,459,3,1,3,0,3,6,0,2,4,1,11,4,1,2,2,0,0,0,0,0,0,1,0,1,0,2,2,0,2,4,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,40,55,0
1377,460,1,4,2,0,3,5,0,0,4,0,10,3,0,2,2,2,1,0,0,1,0,1,0,1,0,0,2,0,0,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,35,35,25,0
1378,460,2,4,2,0,3,5,0,0,4,0,10,3,0,2,2,2,1,0,0,1,0,1,0,1,0,4,2,3,0,2,3,2,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,75,40,0
1379,460,3,4,2,0,3,5,0,0,4,0,10,3,0,2,2,2,1,0,0,1,0,1,0,1,0,3,1,2,2,1,0,3,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,65,50,75,0
1380,461,1,1,2,0,4,2,0,0,3,1,11,1,0,2,2,2,1,1,1,0,0,1,0,0,1,3,0,1,1,1,0,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,50,50,0
1381,461,2,1,2,0,4,2,0,0,3,1,11,1,0,2,2,2,1,1,1,0,0,1,0,0,1,4,0,2,1,4,3,1,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,55,60,75,0
1382,461,3,3,2,0,4,2,0,0,3,1,11,1,0,2,2,2,1,1,1,0,0,1,0,0,1,0,2,0,2,0,2,3,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,35,60,40,0
1383,462,1,4,3,0,0,4,0,2,8,0,11,1,0,2,2,2,1,1,1,0,1,1,1,1,1,2,2,0,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,50,50,25,0
1384,462,2,4,3,0,0,4,0,2,8,0,11,1,0,2,2,2,1,1,1,0,1,1,1,1,1,3,3,1,3,1,0,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,60,50,60,0
1385,462,3,4,3,0,0,4,0,2,8,0,11,1,0,2,2,2,1,1,1,0,1,1,1,1,1,4,2,2,2,0,0,3,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,75,40,50,0
1386,463,1,2,3,0,3,4,0,3,6,1,11,3,0,2,2,2,1,0,1,0,0,1,1,0,0,3,3,2,1,2,2,0,2,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,75,50,50,0
1387,463,2,2,3,0,3,4,0,3,6,1,11,3,0,2,2,2,1,0,1,0,0,1,1,0,0,2,0,2,0,4,0,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,55,30,75,0
1388,463,3,3,3,0,3,4,0,3,6,1,11,3,0,2,2,2,1,0,1,0,0,1,1,0,0,3,1,3,0,0,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,65,45,55,0
1389,464,1,4,0,0,0,1,5,0,0,0,11,2,0,2,0,0,1,1,0,0,0,1,0,1,0,0,2,1,1,0,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,45,50,40,0
1390,464,2,4,0,0,0,1,5,0,0,0,11,2,0,2,0,0,1,1,0,0,0,1,0,1,0,2,3,1,3,2,2,0,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,60,50,65,0
1391,464,3,3,0,0,0,1,5,0,0,0,11,2,0,2,0,0,1,1,0,0,0,1,0,1,0,3,1,0,1,1,3,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,40,70,55,0
1392,465,1,4,3,0,0,3,1,0,1,0,7,1,0,2,2,2,1,0,0,0,0,1,0,1,1,0,3,2,2,3,2,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,60,50,55,0
1393,465,2,4,3,0,0,3,1,0,1,0,7,1,0,2,2,2,1,0,0,0,0,1,0,1,1,2,1,2,3,1,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,65,60,40,0
1394,465,3,4,3,0,0,3,1,0,1,0,7,1,0,2,2,2,1,0,0,0,0,1,0,1,1,3,0,3,0,2,3,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,55,75,40,0
1395,466,1,4,2,0,3,4,0,0,3,0,9,0,0,2,2,1,1,1,0,0,0,0,0,0,0,1,2,0,3,3,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,65,40,0
1396,466,2,4,2,0,3,4,0,0,3,0,9,0,0,2,2,1,1,1,0,0,0,0,0,0,0,3,3,1,2,4,2,3,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,75,60,0
1397,466,3,4,2,0,3,4,0,0,3,0,9,0,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,25,75,35,0
1398,467,1,4,0,0,3,1,0,0,3,0,8,3,0,1,2,2,1,0,0,0,0,0,0,0,1,4,2,2,1,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,60,40,0
1399,467,2,4,0,0,3,1,0,0,3,0,8,3,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,0,3,3,0,2,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,30,55,75,0
1400,467,3,4,0,0,3,1,0,0,3,0,8,3,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,25,55,60,0
1401,468,1,1,3,0,3,1,0,0,2,1,11,3,0,2,2,2,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,30,40,60,0
1402,468,2,4,3,0,3,1,0,0,2,1,11,3,0,2,2,2,0,0,0,1,0,0,0,0,0,3,1,1,1,3,0,1,3,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,40,55,0
1403,468,3,4,3,0,3,1,0,0,2,1,11,3,0,2,2,2,0,0,0,1,0,0,0,0,0,1,3,2,0,1,2,2,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,70,70,75,0
1404,469,1,4,3,0,3,5,0,5,4,0,9,3,1,2,2,1,1,1,1,0,0,1,0,0,1,4,2,1,1,3,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,30,70,0
1405,469,2,2,3,0,3,5,0,5,4,0,9,3,1,2,2,1,1,1,1,0,0,1,0,0,1,2,2,2,1,4,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,30,65,0
1406,469,3,4,3,0,3,5,0,5,4,0,9,3,1,2,2,1,1,1,1,0,0,1,0,0,1,1,0,1,1,2,1,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,35,65,35,0
1407,470,1,4,3,0,3,6,0,3,6,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,1,3,0,1,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,40,65,60,0
1408,470,2,4,3,0,3,6,0,3,6,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,1,0,2,2,2,4,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,60,50,55,0
1409,470,3,4,3,0,3,6,0,3,6,0,11,4,0,2,2,2,1,1,1,0,0,1,1,0,1,2,3,0,1,4,0,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,50,55,65,0
1410,471,1,3,1,0,2,4,3,0,3,1,6,3,0,2,2,0,1,0,0,0,0,0,0,1,0,1,1,2,2,4,2,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,60,40,0
1411,471,2,4,1,0,2,4,3,0,3,1,6,3,0,2,2,0,1,0,0,0,0,0,0,1,0,3,3,3,0,1,0,2,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,50,60,0
1412,471,3,3,1,0,2,4,3,0,3,1,6,3,0,2,2,0,1,0,0,0,0,0,0,1,0,2,0,3,0,3,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,55,50,35,0
1413,472,1,4,1,0,0,4,0,0,2,0,11,1,0,2,2,1,1,1,0,0,0,1,1,1,0,4,0,0,3,2,1,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,30,40,70,0
1414,472,2,4,1,0,0,4,0,0,2,0,11,1,0,2,2,1,1,1,0,0,0,1,1,1,0,0,1,2,2,4,2,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,75,40,0
1415,472,3,4,1,0,0,4,0,0,2,0,11,1,0,2,2,1,1,1,0,0,0,1,1,1,0,3,3,0,1,2,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,50,60,50,0
1416,473,1,1,5,1,0,0,7,0,0,0,8,2,1,2,0,0,1,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,35,55,35,0
1417,473,2,1,5,1,0,0,7,0,0,0,8,2,1,2,0,0,1,0,0,0,0,1,1,0,1,0,1,2,3,2,2,3,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,50,75,60,0
1418,473,3,4,5,1,0,0,7,0,0,0,8,2,1,2,0,0,1,0,0,0,0,1,1,0,1,4,3,0,2,3,3,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,50,60,65,0
1419,474,1,4,5,0,0,1,7,0,0,0,11,1,0,2,0,1,1,1,0,1,0,1,1,1,0,0,2,1,2,4,1,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,45,65,40,0
1420,474,2,4,5,0,0,1,7,0,0,0,11,1,0,2,0,1,1,1,0,1,0,1,1,1,0,3,2,2,0,2,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,75,50,25,0
1421,474,3,4,5,0,0,1,7,0,0,0,11,1,0,2,0,1,1,1,0,1,0,1,1,1,0,1,0,3,0,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,50,75,35,0
1422,475,1,4,5,1,0,0,2,3,0,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,1,0,1,2,0,1,3,3,2,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,50,70,45,0
1423,475,2,4,5,1,0,0,2,3,0,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,1,3,3,3,3,4,0,1,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,75,40,50,0
1424,475,3,4,5,1,0,0,2,3,0,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,1,2,2,2,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,75,15,40,0
1425,476,1,4,5,1,0,6,7,0,0,0,7,3,0,2,2,1,1,1,1,1,0,1,1,0,0,1,3,1,3,3,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,55,75,65,0
1426,476,2,1,5,1,0,6,7,0,0,0,7,3,0,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,2,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,15,50,30,0
1427,476,3,2,5,1,0,6,7,0,0,0,7,3,0,2,2,1,1,1,1,1,0,1,1,0,0,0,2,2,2,4,1,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,60,50,70,0
1428,477,1,4,2,1,3,6,0,3,5,0,6,1,0,2,2,2,1,0,1,1,1,1,1,0,0,3,0,1,3,2,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,40,50,65,0
1429,477,2,4,2,1,3,6,0,3,5,0,6,1,0,2,2,2,1,0,1,1,1,1,1,0,0,4,1,3,3,4,2,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,65,75,35,0
1430,477,3,4,2,1,3,6,0,3,5,0,6,1,0,2,2,2,1,0,1,1,1,1,1,0,0,3,3,1,3,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,60,70,15,0
1431,478,1,2,0,1,3,4,0,0,4,1,11,1,0,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,2,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,15,50,75,0
1432,478,2,3,0,1,3,4,0,0,4,1,11,1,0,2,2,2,1,1,0,0,0,0,1,0,0,0,2,0,3,2,1,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,35,50,65,0
1433,478,3,1,0,1,3,4,0,0,4,1,11,1,0,2,2,2,1,1,0,0,0,0,1,0,0,3,3,1,2,1,2,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,60,45,75,0
1434,479,1,4,4,1,0,1,0,5,2,0,11,3,0,2,2,2,1,1,1,0,0,1,0,0,1,0,3,1,2,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,45,60,15,0
1435,479,2,4,4,1,0,1,0,5,2,0,11,3,0,2,2,2,1,1,1,0,0,1,0,0,1,3,2,2,0,2,1,0,2,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,40,75,0
1436,479,3,4,4,1,0,1,0,5,2,0,11,3,0,2,2,2,1,1,1,0,0,1,0,0,1,3,0,1,0,1,2,3,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,70,60,0
1437,480,1,1,3,1,4,0,0,0,3,1,11,4,1,2,2,2,1,0,1,0,0,0,0,0,0,4,1,3,1,1,2,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,65,55,55,0
1438,480,2,4,3,1,4,0,0,0,3,1,11,4,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2,2,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,75,45,0
1439,480,3,1,3,1,4,0,0,0,3,1,11,4,1,2,2,2,1,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,30,75,0
1440,481,1,3,1,1,2,3,1,0,2,1,4,3,0,2,2,2,1,1,1,1,0,1,1,0,0,0,0,2,2,0,2,3,2,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,40,60,50,0
1441,481,2,3,1,1,2,3,1,0,2,1,4,3,0,2,2,2,1,1,1,1,0,1,1,0,0,4,3,2,3,1,2,1,3,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,75,55,65,0
1442,481,3,2,1,1,2,3,1,0,2,1,4,3,0,2,2,2,1,1,1,1,0,1,1,0,0,3,0,0,1,3,1,0,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,30,40,60,0
1443,482,1,4,5,1,2,2,7,0,4,0,7,1,0,2,2,2,1,1,1,0,0,1,1,0,1,1,0,1,1,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,35,50,35,0
