choice,attr1_1,attr2_1,attr3_1,attr4_1,attr5_1,attr1_2,attr2_2,attr3_2,attr4_2,attr5_2,attr1_3,attr2_3,attr3_3,attr4_3,attr5_3
1,888.2583627,165.0535183,182.9125569,90.00604308,139.4064456,179.9606629,73.90242095,493.7979183,73.14900054,112.7118119,322.6972821,103.8089681,529.1862114,87.61954633,244.908573
3,287.0017382,98.1388588,842.3539464,70.97679665,270.0433397,227.3387724,207.6598606,302.3067659,79.87167636,233.3936264,596.1593866,109.4703104,485.5234893,85.84848947,92.23362884
2,48.10135161,131.3328295,120.0020947,84.48244906,128.6959723,448.9717517,90.70619925,480.8917595,73.19615955,88.15075265,86.06559174,208.7479531,129.0532897,85.39092434,97.66765388
1,140.2836061,139.2600293,408.4684718,90.39505723,283.8697839,778.6391018,153.8049574,399.8841354,78.13901279,284.3479915,610.6480444,150.2119569,206.6755811,71.76850875,283.9447665
2,335.7266109,128.9179861,105.1067457,88.03492187,89.1115829,830.3409608,81.75292539,773.7290473,85.82925847,118.2102012,575.3852725,108.6460615,160.1896199,88.49308886,168.9279295
1,416.3552229,86.37133645,337.6107121,88.74904978,160.3506915,942.1571328,207.5076763,131.3161235,74.45712027,266.423709,410.8574365,60.54827119,243.0295984,83.10914838,252.9596885
1,164.2684785,77.11236181,804.5030219,86.26926707,208.47754,768.7308974,126.7751228,662.7646372,78.46063433,135.0750885,730.5375011,125.3425489,855.853799,78.00123352,278.9630448
1,924.4348542,97.59941641,697.2085078,79.72187746,278.0706487,465.3935975,175.9911025,410.2843919,75.49642114,125.5740932,441.9175347,177.7370977,529.9068482,84.98234347,143.1931903
1,495.1614829,66.7923373,713.9354383,91.18368735,169.6406024,47.87731377,86.3566652,571.0115772,83.40660101,250.538758,278.8251733,179.0066617,601.7237093,77.45223097,199.0727323
2,177.4693286,130.474347,769.0804765,79.47726934,261.5171119,598.6163306,89.80219233,509.1487285,81.22266873,167.8914107,151.1883822,124.8801676,68.83339583,72.84036875,171.5596108
2,327.7845557,204.2680158,331.2357677,86.40738397,195.8365523,706.83833,100.4487904,821.6639803,81.71886142,259.7668781,384.5081752,75.50068686,589.3613196,70.96698622,184.167552
2,220.7535391,157.7481217,854.158492,80.36675676,256.8311169,520.211703,137.2261359,811.7189965,89.12675513,250.100436,319.1085949,144.8973205,199.7428038,79.94505852,186.0616358
3,828.1060959,199.6629758,364.9423688,71.17169483,266.2325548,203.1432448,156.8910269,27.43755951,79.03089654,292.6021978,133.184859,125.969878,271.8543212,89.43803909,267.8391695
1,263.4376239,72.53265658,549.0206783,77.73123761,225.9540659,67.9907235,80.67861573,600.3276164,75.17880032,265.3436685,93.15720706,93.48505441,870.7374286,79.72191034,232.5113679
3,211.1143857,155.0167393,634.7441169,77.2806003,259.2515397,611.1317365,120.5762913,488.8249002,82.67958815,118.3938809,420.3374376,113.4474218,353.0607363,86.47433435,185.7060404
1,931.4260313,105.6848432,365.8808844,87.00636576,199.1866406,557.5214967,68.18790813,351.0658808,76.38017475,295.4421953,330.611589,197.8637953,591.5458915,77.82484966,198.6578706
3,836.563498,197.6877693,144.7377097,77.79719917,154.425256,77.42660102,153.2020904,746.2331,78.66177359,240.3828385,634.2177752,118.4740534,127.9909947,85.40833058,264.7018721
2,689.5056899,62.65522519,193.1041363,72.23746813,204.3595412,756.6481636,77.11826285,731.9565835,82.24212918,229.7516705,960.9796466,72.92164244,786.4271119,73.40301801,166.6847876
2,846.9289615,201.2584023,444.4154257,83.03660132,233.6116393,829.1695918,78.82385589,707.4710724,80.71408395,178.9292414,440.4615706,139.3123476,824.3886071,82.09175521,285.6411349
3,208.8584184,172.8445593,709.3508742,84.78678133,212.1176013,574.4296033,194.1870518,717.4990439,73.32450926,263.4326125,431.1149722,99.44728292,759.1811472,79.7002698,254.8917035
2,287.8755941,60.47889581,434.9632953,72.87040576,243.4277836,299.9225934,129.082839,81.19475918,76.70799344,249.1852073,181.5708084,160.8348033,800.4607504,84.80135368,255.4558883
1,141.0548989,98.98468703,780.6365765,85.5273452,219.0465548,668.506544,124.4888558,44.40225266,86.95459023,227.3616291,486.9559801,200.2451203,296.9818442,76.86572204,268.5730596
2,795.1615773,140.2122983,119.047674,75.23439526,222.587132,403.5182253,190.3712585,828.6367299,87.39088647,163.4119234,787.2694834,114.6973005,150.5464712,71.49464001,165.1470078
1,896.4807686,97.15221093,184.6851385,90.7705282,88.55361517,784.508344,110.005552,38.27953521,89.69975893,112.8957923,562.0384709,102.6234133,62.27681135,71.8348869,107.7814707
3,105.303653,178.5270916,426.3942228,77.86551808,172.0803464,920.6169633,201.960108,625.7102564,89.01799713,151.118042,399.7801004,155.6163887,545.9782807,80.72280535,168.3195953
1,975.0297428,187.9764402,382.5778325,85.77820563,140.4827543,132.6864234,114.8516579,354.8537881,71.14766613,256.2564731,378.9443183,150.4219015,69.8735097,74.409479,272.1610385
3,616.1419528,208.127874,870.9018166,78.4618102,146.691841,853.5053935,215.6678456,551.1885787,87.17482745,249.2394845,375.2805561,149.4627324,727.3824118,84.97173394,87.73816952
1,357.5649084,82.40675018,207.6033339,89.44630076,91.07815224,246.4216933,108.1644379,540.1386291,81.80147097,129.591412,193.6003442,96.81075584,441.0875364,76.38931536,284.4573365
3,478.4573141,69.03912298,637.4815259,77.57637174,222.0055228,303.2683799,148.912511,674.6284418,89.90984843,138.6917697,355.8073058,132.3000641,808.9050886,89.36185039,102.3289381
3,162.8815847,137.1745166,98.159432,77.9208653,114.7522833,642.146677,208.0048348,869.1553767,78.53140673,210.4380747,851.5199202,78.19212132,603.092605,79.2230978,127.0171564
1,420.3576392,71.71706912,608.1534449,76.0098378,149.3678618,152.5677344,194.7687878,433.2180252,82.58461192,204.1570936,427.7156886,89.90410407,651.2245734,73.42264675,105.3007323
2,712.5990588,92.44831642,271.5276006,80.58957486,178.6591231,711.1103233,157.1328292,563.9689454,85.50570508,145.3773904,343.9009028,128.2016616,272.1247612,91.08170573,256.0993262
3,193.9935796,60.73864101,42.86620761,75.8311805,107.5127741,544.5061879,193.7290966,643.963828,75.24546131,168.031113,520.316303,186.2730635,732.6354772,89.53334918,191.3769477
1,697.5109459,77.30879034,495.4481738,75.92645291,174.9146435,640.2549011,99.96044506,51.00981345,71.01791654,87.94960015,45.39222679,77.08329431,213.247773,75.36099078,292.7797753
1,328.378394,79.7458658,478.361623,88.46787813,227.2230015,318.9434899,147.4884381,624.9995537,85.79492055,224.7764469,865.3459409,195.6185191,507.2693989,79.65563376,219.4747301
1,815.3398673,60.74768213,865.0525071,74.57203359,183.0965155,866.5051564,94.97634552,418.7970106,73.53639491,167.1344197,205.8592229,116.5985554,329.2941571,91.25117623,294.481978
3,146.5829692,173.1305104,50.62906136,71.42874515,105.6107695,955.3550386,206.6581,173.7840131,74.13520105,134.3192704,527.5919148,148.7503906,197.7473047,86.38195525,148.9745088
3,914.1374555,162.3268322,383.7653569,87.06719687,256.9195284,313.6190301,112.8676497,816.5103889,74.19836874,92.19444613,469.130903,184.8695278,674.2088674,89.73533077,196.463619
2,132.5869267,151.7123018,680.0360743,72.72836994,119.9061831,49.13891928,152.4867168,773.8765392,84.61252298,291.7697829,97.3810071,200.75085,710.9348928,77.27576057,289.9620263
3,311.2005484,198.6139624,768.6917691,86.40325667,202.8910834,151.5423428,142.8633552,314.8567668,87.11464478,244.2247456,903.1863502,62.1796302,706.6342671,90.12502456,250.8436195
1,161.2317475,72.54690385,23.86401069,83.74966029,216.948395,975.7269992,121.9680033,293.2976678,83.66072913,258.5532754,928.0584076,185.1681889,375.3831852,83.87664623,265.0701016
3,503.8836614,93.67300397,152.8187561,70.81050487,235.7542812,143.0757177,97.90929324,263.821734,82.34239381,167.7461584,678.8762283,68.5465164,113.1615348,81.08327413,154.7950675
1,318.6880079,70.32347818,781.6589437,85.04799352,109.0685553,99.29413448,211.9641357,595.8237756,79.40037989,232.2492092,756.5094617,181.5544908,419.734284,79.65617696,85.58595769
3,918.345117,153.9931234,181.7754555,89.73682912,277.5200904,977.8855486,196.2349651,870.0653966,75.84399922,262.086792,819.9187996,95.89684929,91.07261801,90.96813376,146.1018541
1,865.4232964,60.50976148,24.0195477,80.39698308,133.9327278,693.2959892,148.1044256,72.9247106,74.15487902,165.642301,213.9104508,183.467302,366.1984742,72.73050551,186.0892052
2,123.8151702,79.98247151,213.352682,88.50020093,279.5756669,822.9890559,111.9881217,241.7949695,82.11134996,236.5219222,981.8677332,80.39333201,48.50391495,85.10022262,259.9583468
1,842.0899051,165.7188089,832.1540934,81.32603242,277.2828857,957.5668564,192.0382031,274.1138397,74.84625773,199.6315912,468.1416161,196.8125116,92.45340852,76.1127066,242.8805834
2,127.7591742,109.9110762,341.1531283,83.62303623,116.8220094,855.643013,129.6907795,800.1106932,80.43812335,141.6460681,172.2927084,60.450153,466.7504805,73.0130242,166.423389
1,597.6831057,102.8779872,157.5834634,86.7545106,284.2850596,132.9441541,84.1408393,837.3484246,71.58502688,290.833845,41.8695884,196.1744443,272.006102,90.12763478,150.5441448
3,659.5123925,72.35242115,215.7086633,86.73305587,195.5049481,919.6874748,126.7590602,759.2190838,80.04877842,291.1769727,949.9822901,111.2173097,773.1743115,88.25490928,127.9799523
2,630.9758273,71.20564448,730.5472283,74.40019652,98.2809948,417.9480317,149.8764561,746.3170373,90.86154749,176.5657133,94.92176635,176.7418426,495.347954,80.02687461,148.9141428
2,515.0914798,112.7061799,661.5139831,82.00303447,269.4333406,554.2089877,97.03922622,743.0038475,82.27733003,127.1647062,630.231807,115.6763317,737.2123599,80.13820366,237.496176
2,128.2816513,121.6530285,857.468639,87.449004,117.2059518,301.5282675,111.3232625,569.1394958,86.38961209,242.3980776,522.1985717,186.3689664,384.3949703,73.35727657,203.0973428
2,942.8205622,183.5876398,507.0650578,84.12142521,280.8389773,444.6856346,111.5695114,852.2716935,88.58079804,151.8390515,478.3768608,124.6257738,134.9514815,90.52348419,169.0956062
2,869.6418936,89.40894962,480.3609884,71.30049078,245.518162,589.7371657,157.4694847,50.60775592,75.15137508,99.02761541,312.1289852,157.7580294,496.2251549,83.40805229,199.8717906
2,297.026394,98.01357573,124.5261896,88.28495236,214.1469428,214.7726998,87.51381493,762.0109737,86.09599701,223.2604783,424.2655397,100.7389198,854.1852482,87.21803126,147.3237959
3,843.2459893,178.2733792,263.1324469,79.58763257,122.7294533,143.0331595,172.6301981,237.5207508,87.68776512,294.6509325,110.2975651,133.6681455,700.5358175,87.04741301,244.6213848
2,369.2484897,130.6754163,521.1557598,90.85533217,152.7953603,915.1001128,101.8905486,862.5210696,84.60429682,181.6658796,620.6130673,102.3857909,243.2912164,73.14472064,107.4616029
3,367.9905104,178.8855229,532.4184839,72.91890908,264.2074099,609.1828183,209.7772292,586.3070263,74.41314376,183.8470019,653.9899555,64.27566865,18.72327635,73.47095311,136.6824664
1,445.8325089,135.9156484,125.3645835,84.6686829,209.8276899,317.4052434,61.99704486,73.06513326,78.87009665,115.9390409,395.7018024,157.8740443,479.8123673,75.56589643,156.2512261
3,621.2222568,194.1752795,658.2238745,82.19871748,160.1732371,384.513484,197.0713415,39.80021066,91.14438089,224.317148,685.021367,65.79421934,530.3033747,80.78616899,105.7052631
3,301.6784436,198.7714994,482.1952075,79.31722891,98.67752841,716.3795645,169.5236783,537.678286,81.31075631,175.3536583,601.4853276,96.27988948,821.1045096,82.92729541,149.322591
2,464.9710794,185.5676938,145.7963378,76.83513098,227.5303933,337.394114,183.5108834,118.8040599,86.5067669,97.75800642,49.4259889,200.0054606,509.3505235,78.04943654,132.6332024
1,623.9361515,139.2796771,864.7067006,91.04626165,218.0848157,458.4973379,136.4929947,596.9554484,72.89811841,152.9662514,109.0164083,71.31149438,175.439641,80.79595063,249.8825455
1,499.0219013,112.2064531,77.14055698,82.13481284,140.8451945,622.0807323,212.3253509,102.2261712,75.17375184,183.7007376,958.3290235,180.2825604,783.8330618,77.67660917,293.8928314
1,135.2186413,68.1306092,746.910947,89.89453621,102.4790783,145.2910892,65.04163541,96.33031903,75.1180588,289.2294706,672.3982799,181.334633,678.0817985,81.82148033,252.5823644
3,603.8967568,108.9409029,491.8285526,81.78926223,258.0955532,970.7961224,123.9961506,667.0391568,72.86082877,248.1959462,390.5653838,66.01144808,320.4435361,83.37703,108.5657386
1,915.9468235,71.98419274,811.3579973,85.36332598,153.2550542,408.9459577,175.4459183,526.7882812,84.63268767,165.8791327,501.2252679,214.3036275,191.1032487,79.40861607,145.2097402
2,764.8564709,179.0660596,259.1176435,72.48263629,85.67186848,443.8373491,123.886162,861.9280968,80.47789593,137.6919126,884.7585918,136.4816023,524.8000036,72.7765498,164.5523935
1,935.1409677,151.839677,304.2076503,83.68630029,276.5601452,297.9407956,138.6734721,836.2033368,74.35594521,236.057062,621.6498974,165.9078383,310.0264272,77.26830595,228.5287371
3,242.3740967,125.3398112,168.8007509,70.97820873,289.2253812,447.8802098,211.1024574,127.3532467,82.8979059,125.9189115,788.5887875,182.1381232,103.3459876,89.58164331,124.5717503
3,620.22034,213.6430658,770.1191907,90.49764251,155.9913825,137.8262854,89.25147152,439.3251004,87.13548957,115.1277554,664.670218,110.3499863,301.3494572,84.43249952,182.4065055
1,809.4656808,84.19204232,690.0427089,72.12950788,124.4494924,661.2649326,193.250187,224.6734273,77.54233152,197.2960061,238.5993059,186.4213455,675.9139686,73.7980142,181.7334568
3,774.0938546,112.4955432,554.1903888,71.84086949,212.4926942,182.5833839,189.4523296,313.6902076,76.60290166,261.7978816,85.126652,121.7442141,326.2966019,76.66972946,276.8453681
3,751.3723787,69.83905359,624.8535816,81.66144378,274.5337516,334.9758874,149.445823,439.5506351,80.88462146,180.093279,232.9488961,177.7706831,396.7448665,90.53783057,138.6240936
2,686.5483478,206.6352482,580.4801343,88.74196998,258.9508352,379.823076,153.4963696,141.1582063,81.83078726,132.1718607,744.5352421,142.2528055,362.0036932,76.34031007,295.3070115
3,105.63023,66.66212658,193.991539,90.79629327,291.1748259,660.103179,197.1788941,191.1369086,90.81625272,113.5630722,133.595175,77.37294022,502.2380968,86.88322088,161.1020465
3,967.1537177,127.6434877,136.1233071,80.39894765,227.4304119,828.6629676,131.4422533,519.9764339,76.31041348,220.3976049,974.8316447,67.51912012,773.7000807,82.38155875,136.7746693
2,945.2813202,135.2781296,293.110545,74.54329467,135.151029,829.2555108,155.7252627,796.8399321,75.58221106,108.9667211,43.24151467,139.1017931,870.5180105,85.11276639,148.7284975
1,871.0960115,181.8290936,19.16061036,87.62191768,147.0578484,179.750716,95.17767833,411.6810102,79.5529492,144.5863363,201.1844346,178.7880599,863.4178376,86.81770413,146.0832566
3,270.1973938,93.82578247,124.210374,82.15611833,211.7944407,708.1854846,165.9918138,259.0205021,77.60654279,227.9564545,369.6788833,93.03902939,330.0494081,76.40797257,101.9965088
3,826.6789426,192.9671275,196.1508292,72.14056075,240.1262251,238.5573027,121.2491186,61.36078681,75.46490276,251.6084287,802.205222,92.17494125,296.7689209,73.57048775,98.99401443
2,980.7258552,162.1507254,475.3594262,86.56465729,261.6255011,804.4092831,62.44631081,167.6169065,84.28815224,163.0326698,971.514324,163.6813995,834.3482082,74.95393173,266.6961311
2,342.9682464,214.2564044,142.3945274,81.43585184,251.5961673,448.7734078,132.8956871,860.1662225,79.56201097,211.5123967,89.30564756,191.2663201,567.2360637,79.12380728,86.67768981
1,599.9620243,61.84070561,6.850902874,83.48933512,123.3799801,219.8842506,161.78839,52.31958451,77.25855277,114.9745013,589.0359869,163.1135482,630.4390355,76.06106331,102.195477
3,112.2596902,126.3534336,825.076226,75.28909984,137.7605474,133.3704394,154.3460992,594.6980268,84.04167157,266.0958941,499.9060123,80.84365312,256.4841819,84.44304379,213.4340387
2,542.2862841,166.4210285,557.9011113,88.94888494,207.6784605,777.6814626,98.66880076,593.2339385,89.37846746,165.1503235,778.159509,172.9464898,57.368533,82.77731226,110.8885547
2,957.0981878,186.4605438,100.8485005,73.31346108,209.4743138,365.3450839,65.3118131,474.9653149,78.79085302,104.7067566,799.8512014,202.6348812,661.1519789,87.73640513,129.2136786
2,288.0365871,92.40003175,668.4880555,90.31965148,235.4568391,875.4770759,159.5148129,341.5901198,79.57134531,99.23795,67.36081744,168.3730066,385.5650091,82.1743257,201.6575575
2,301.1591659,134.113951,413.5696356,78.8028357,257.5057451,466.3820847,154.0456464,781.4865276,88.63823885,272.315723,294.1516248,65.32376868,231.9381957,76.54430755,276.3370271
1,654.6983663,72.61318912,123.0700717,74.0117721,217.1074574,736.6226471,193.9863226,820.5653034,74.95924409,149.021078,265.9324128,115.8393404,798.0694586,82.64565913,239.9912751
3,503.4173815,64.36822082,61.41295985,81.88013135,235.8712885,242.171825,172.4971987,707.9877164,79.28595907,241.7382602,421.5710659,165.7011914,667.5643808,91.2255656,156.5854841
2,428.2363625,85.70566492,182.5715764,85.08044326,277.9689091,412.6105848,87.92493451,252.7547468,80.174267,144.9606965,259.5209879,174.6931477,12.60344486,81.90704549,251.792002
1,290.5610525,153.9905697,585.1936766,84.29060991,177.9155789,366.9506632,190.2855858,662.756157,77.42013306,105.1192682,105.7224726,74.57465832,510.675898,71.87069754,154.7870171
1,753.5317441,105.7896492,666.9676095,86.15231978,135.4429788,730.3556853,176.5329429,350.0734707,75.13865703,193.9304436,913.4398807,159.6579814,155.5897037,84.8614638,173.956175
2,599.8289022,174.3935212,451.8434734,87.56270626,236.5861376,622.2130357,83.39233853,729.8875402,90.07240096,112.3273167,501.6318386,100.257318,659.3584515,85.66163891,113.1596853
3,871.2563858,88.10101982,696.3751112,80.21396739,152.949311,187.8943427,86.01679678,579.1221708,82.13758896,109.1677739,144.5974801,71.14764599,650.0418955,85.4609905,95.65144871
1,570.1107882,73.07690704,788.6113896,89.47981112,231.5064362,917.9950699,186.467647,723.4687115,82.53440578,148.232602,244.5187465,110.915151,550.1961105,74.36130526,138.1637019
1,482.4461704,96.22600795,515.6774663,89.81036947,242.0928947,671.0353281,150.7812609,428.4572006,74.64758048,273.2262865,273.7407447,74.11173536,655.4536184,74.42221474,162.2123299
2,64.34489787,81.25100246,155.8332145,71.92726274,222.6782183,833.2092979,118.1100106,763.345643,75.19888913,152.3373772,180.7618277,156.6846504,369.4893852,83.43138533,244.9776361
3,556.2616763,157.7878831,815.8998739,76.96334535,159.5088154,719.7848656,155.2409041,160.4493044,78.55005994,182.5845717,436.1739308,87.68004164,806.5276552,86.49920398,185.4549334
3,683.9977607,199.858671,123.759155,75.96106041,198.4809643,797.0846029,65.52228792,858.1414099,80.17128015,159.523085,315.7513228,87.0687449,691.4507987,90.4739752,171.0772235
3,942.9339921,188.3936324,422.4833727,84.68174582,175.6084178,568.6403494,68.922159,608.8951747,71.89462637,256.7433551,821.7428598,96.8543245,286.1573414,80.71478852,209.9391351
3,310.6452491,152.3047718,263.7444206,71.94950621,83.78096176,133.6197698,183.4717255,838.5772298,79.59614107,192.1071188,177.0646671,145.8370109,131.1049867,83.38879569,281.4115796
2,223.5074129,179.1520402,26.16559923,78.5366786,106.7605037,372.5574569,86.94084269,329.1562388,79.4017536,147.0715158,661.7138932,203.2238962,352.7945184,74.76654439,140.7292938
3,849.3648125,149.0523009,399.9280635,73.88745402,178.7389608,302.2203437,207.0168773,771.5688012,72.53434917,192.9500065,251.4202007,123.9547315,765.3131808,81.66587741,154.2112422
1,235.0964443,184.7314449,546.7509687,80.44214858,129.4246984,355.2268217,209.6193149,456.2978588,79.05544985,193.9625568,778.049529,112.9291823,160.5993403,82.84787197,224.4931118
3,715.0452137,197.4723532,327.3105305,72.35840021,286.73915,451.0260748,157.1056377,582.9461379,82.0569661,126.8284654,755.379313,185.2661387,484.782623,80.8640422,107.4377966
3,117.2680575,112.844294,275.0558861,90.43779355,249.6380203,664.8534805,140.6285995,150.7781239,90.94829357,162.8800724,139.1097119,136.9076808,762.8445903,89.07169434,85.57275694
1,880.0680561,102.2224469,39.56529323,88.25859176,266.6769628,604.2994294,149.4882223,710.113745,86.99304228,272.2484687,562.9589181,210.8368323,868.6469839,73.20626964,263.6356305
2,512.642183,120.3334216,536.8369717,71.95928047,190.7857676,865.4221361,93.16982395,375.1371169,90.14599675,174.2451283,378.1592469,128.5977773,455.7459564,83.81648,253.2626614
3,467.2740469,187.4081125,468.1044666,77.77470791,222.9529578,719.8028275,146.9318909,54.84690044,74.30421085,143.8241284,306.1502188,164.9320461,21.70153427,86.36258501,139.5868492
1,332.1962164,142.2296221,192.837966,89.01365249,101.3713948,459.9346812,192.3915561,539.2376521,76.82471303,172.5881124,709.3184695,211.7126664,779.4238139,77.85606397,295.200714
1,40.78594564,64.17660536,719.3993634,74.91309632,96.14795649,262.9140778,126.3454151,638.6074376,83.65888886,133.7005421,515.9204269,204.3725139,711.7486563,77.45995606,291.8174475
2,711.1495644,69.60911199,36.26373234,74.27385025,237.7965318,212.1372373,139.6673188,86.58805267,89.76323364,156.2805549,900.8281502,207.2840615,11.11684933,80.36124589,88.47970902
3,901.3612249,140.7470887,70.72307728,73.07724846,164.6782293,931.3481104,167.9725922,757.3191267,78.35058253,92.42022261,963.7517286,62.54515508,826.6416176,78.39629611,85.38685171
1,692.6456515,212.8484136,842.2103281,74.12006477,121.730262,575.1199488,159.297281,646.2745198,74.53408789,286.878976,644.7125609,192.0209571,473.6004009,79.33493719,290.7384134
2,590.8851272,195.1142862,831.5274949,84.70909125,199.8054149,40.79182807,66.10965836,179.7808934,74.63614728,137.3395201,327.3597345,116.0427772,370.0680768,72.84237136,92.23935904
3,678.1826413,143.7000973,390.5154745,83.86688313,258.9929733,444.0677793,159.8924357,831.7698748,88.09050343,173.7008973,650.3955332,87.49221292,491.319307,91.00740439,193.3028347
3,919.3730141,123.4176889,870.9839239,82.73020929,92.21962473,595.2901915,102.7043071,33.94290755,87.70410795,141.79245,794.744118,104.8331639,174.1292134,90.85522905,160.0357114
1,609.1909796,155.0343316,491.2771218,89.63580709,226.4544814,421.2887549,194.4132636,162.6407253,82.01009621,285.0832847,632.0284858,187.3281553,571.9070715,88.08528253,283.7959805
1,296.9246028,86.33613965,425.0296039,85.2547409,131.4858527,41.35331949,113.370119,845.0112062,85.11281151,168.4613519,220.5388627,115.4224752,152.919227,72.99550935,275.7811331
3,985.9344614,85.47076016,53.03450112,77.59460587,181.272564,232.1805017,106.8937534,179.7978009,86.74502003,234.5524308,641.1115018,120.279052,793.1979401,90.76459485,120.1146813
2,249.4753206,141.8740868,84.84742762,79.79132736,206.7813038,533.796825,111.4937557,475.6619788,90.54369055,126.9898165,660.0115526,66.63654164,63.33666647,82.16636271,105.5269563
3,58.69942334,86.62507313,495.0672391,85.28517565,126.2383823,672.7778192,88.33555751,537.1705506,79.28723946,222.0714705,983.4648993,206.1827763,9.517117716,89.03356697,97.3628604
1,943.529036,103.8359077,336.7178182,72.69358389,107.0841617,728.3766643,207.19928,534.8241386,85.54266834,245.040242,287.3153026,66.92251394,7.430487327,78.02519594,134.5165636
1,96.70036463,87.87560854,113.6463371,89.63956659,113.0284794,548.6040984,152.4014332,476.565965,72.84628438,150.9376247,86.19745045,121.5977305,169.1682566,82.36817946,230.3545823
1,543.3479757,127.6148675,341.3073308,88.13305718,129.8246839,735.4858913,178.0472109,368.9094078,76.92704027,183.1586248,126.0738248,67.0317896,102.4763904,74.65954361,190.3007217
1,844.74036,96.63044469,815.8233874,90.46355418,286.8572151,833.7368863,116.6293366,68.76543111,82.51610372,201.874185,845.5381338,215.2590181,445.9620985,77.91310819,122.7184682
3,42.01727401,139.2970746,486.9853788,87.78819921,190.3856887,908.7535823,157.8585785,733.6875652,73.85997399,264.8655773,679.3229332,86.4253747,170.1770286,89.87880449,90.08484507
1,477.1925997,108.773837,581.8825748,88.09060412,159.7666339,443.3159337,213.0633262,684.8181422,89.27575109,176.4106438,259.9936078,124.1242263,626.0700986,73.05982732,140.6754334
2,81.79142965,127.3201548,722.5221196,71.31494733,226.6418612,923.9911805,96.83101126,606.6183141,90.8792373,287.5735316,260.8045567,75.51936294,134.2471584,85.25830699,237.3512583
2,678.4603569,112.3003416,152.8650965,82.76193116,185.9485398,730.3670626,128.7262478,299.1299868,76.84836588,128.1476838,290.1028936,74.66116456,306.2476301,71.56002887,122.8272146
1,747.4193572,110.6450775,584.619325,85.563956,206.6526429,948.9016701,63.21086726,645.6116672,90.54339598,266.3382763,197.0719959,110.8559083,155.1820312,83.18488636,234.4696268
2,338.9005806,144.0389306,604.2672776,79.48032483,264.5851623,770.9775735,69.95487865,543.8122788,75.65131524,201.6271966,947.1815439,197.0159072,356.1908202,76.80792313,133.0177714
3,543.7235169,77.69073677,481.5772707,70.83471007,152.0102067,246.5487105,211.3940836,635.7283106,78.0046958,102.9589072,528.7837308,93.16769667,470.4508378,88.00276939,214.001107
1,640.0057296,144.2766586,808.983733,89.99000327,192.1154526,328.1439306,131.5699882,167.4003746,83.90608371,189.4334259,135.663254,90.70258652,421.2541204,89.0778283,203.511166
3,685.3990869,112.7606218,500.7512793,80.01634519,223.2033235,85.53692611,136.8298775,262.1901124,77.52161231,287.2846169,211.144584,108.4259096,447.4651472,88.57223107,171.719619
2,744.6573765,193.4761709,274.3371334,78.89182169,158.9550955,829.2619443,66.78478553,272.9553512,84.79253936,203.3100339,452.2405475,144.1078367,176.9514162,79.67334162,189.7754296
1,894.2274029,100.5609959,757.5007084,84.06864122,87.56341806,726.3713907,65.41260402,869.7161015,88.7700427,146.381971,282.1785511,119.3777675,314.3116905,78.47164348,150.8268228
1,627.974428,85.49404191,738.5771765,87.53015208,184.4202847,848.1565894,98.42508624,21.02313994,83.55333978,180.4763403,576.6654601,200.1795603,845.9347562,83.86715482,245.4831485
3,117.1318886,84.94047547,640.8928732,79.68669756,177.940133,330.8517499,154.6247656,166.1939066,83.71201236,120.1485588,98.1343362,111.4078059,206.0166118,89.10670109,94.9130316
2,205.3631761,145.4763353,422.4972864,71.75109839,84.7842382,976.82434,162.6563426,322.3144353,80.4908677,139.8432796,365.3304519,161.1288838,770.4788826,74.59748119,261.6858788
2,153.0196386,93.40864285,38.00870894,73.70579875,278.0235982,474.2490012,71.98317058,837.1008548,88.90086992,243.4928794,924.9199498,94.21014138,730.2514919,85.01037763,267.9281696
3,795.0892384,113.9255371,676.5739013,76.20978805,153.0172318,140.041521,205.7552308,257.8685329,81.52400794,166.3395306,950.0714092,112.1397646,680.1661801,88.41556674,175.7405604
2,396.9873662,176.5281348,796.5370829,86.34714573,131.4720746,881.9808959,120.3358132,504.9245322,87.92193954,123.2478414,783.2990214,152.8783576,779.5995814,74.34718154,172.5715562
1,829.2498553,62.86635265,102.9945086,91.19754175,142.7829146,964.9168827,88.34417285,318.5797541,86.30469457,222.9163461,589.9353913,142.5399974,736.3763539,75.64355513,177.1981472
3,185.24473,152.843846,222.823965,77.67922785,183.3092222,62.9051907,74.20988019,599.9438899,79.6373879,266.8730507,697.888624,61.12974632,539.9898709,72.73653675,249.066921
1,980.094556,142.7427621,597.2156771,75.69224977,176.1633798,851.3560919,85.98694911,235.8089687,79.97628473,234.4825604,394.8122653,204.6093774,87.62480583,78.44007467,233.7829522
3,252.3028631,162.2785332,148.0491732,71.95958363,108.9406338,921.60385,145.949271,695.5840757,77.65478246,209.0888743,508.0120864,207.4185991,653.3396782,85.84510841,93.08687609
2,560.03283,132.7252202,809.4831996,76.10451247,140.5404596,428.5267756,97.83606023,117.7043892,88.4567088,201.7882048,856.3638718,189.5383645,250.106721,82.08215608,100.9146371
2,907.597072,122.9383676,346.8012809,77.03932398,181.061194,276.8052624,118.3497904,698.7034126,87.97998543,147.8341009,483.3527409,196.1980219,51.43274477,89.10985718,129.7856731
1,682.5509788,150.7547721,484.7524473,88.49675342,104.8120027,367.3785203,143.8433101,708.5274138,75.2626292,253.7376725,417.3960346,89.33993146,663.2243109,72.6783657,192.5495105
