id,alt,chosen,FSG,FSO,TT
623,5,1,2725,3107,0
624,1,0,946,236,425
624,2,0,2725,3107,0
624,3,0,854,263,549
624,4,1,898,56296,976
624,5,0,3610,5189,668
625,1,0,63,1050,488
625,2,0,854,263,0
625,3,1,2725,3107,549
625,4,0,0,5333,488
625,5,0,3610,5189,631
626,1,1,2109,1759,0
626,2,0,2932,2181,289
626,3,0,1028,4333,578
626,4,0,1556,434,557
626,5,0,1548,12008,578
627,1,0,2109,1759,289
627,2,0,578,105,191
627,3,1,2932,2181,0
627,4,0,1556,434,362
627,5,0,1028,4333,578
628,1,0,1556,434,1896
628,2,0,2932,2181,876
628,3,0,1028,4333,1976
628,4,1,2109,1759,0
628,5,0,1548,12008,1412
629,1,1,2932,2181,289
629,2,0,2109,1759,0
629,3,0,1028,4333,578
629,4,0,1556,434,557
629,5,0,1548,12008,578
630,1,0,1556,434,557
630,2,0,2109,1759,0
630,3,0,1028,4333,578
630,4,1,2932,2181,289
630,5,0,1548,12008,578
631,1,0,2109,1759,0
631,2,1,2932,2181,289
631,3,0,1028,4333,578
631,4,0,1556,434,557
631,5,0,1548,12008,578
632,1,0,1556,434,557
632,2,0,2932,2181,289
632,3,0,1028,4333,578
632,4,1,2109,1759,0
632,5,0,1548,12008,578
633,1,0,824,3043,0
633,2,1,1331,3291,0
633,3,0,35,185,1680
633,4,0,554,2979,2108
633,5,0,2932,2181,876
634,1,0,0,1064,0
634,2,0,74,130,0
634,3,1,1856,3751,1276
634,4,0,686,368,845
634,5,0,724,2219,845
635,1,0,135,52,0
635,2,1,4160,19515,866
635,3,0,233,313,0
635,4,0,629,779,585
635,5,0,0,1064,0
636,1,1,1617,1259,0
636,2,0,217,216,0
636,3,0,1816,3919,1884
636,4,0,233,1470,0
636,5,0,629,779,2584
637,1,0,1617,1259,0
637,2,0,217,216,0
637,3,1,1223,42422,919
637,4,0,233,1470,0
637,5,0,1816,3919,609
638,1,0,2063,3878,0
638,2,0,442,125,0
638,3,1,231,2347,0
638,4,0,177,907,618
638,5,0,1481,1372,618
639,1,0,1481,1372,2100
639,2,0,442,125,0
639,3,0,2063,3878,0
639,4,0,177,907,2100
639,5,1,231,2347,0
640,1,0,1481,1372,2100
640,2,0,442,125,0
640,3,0,2063,3878,0
640,4,0,177,907,2100
640,5,1,231,2347,0
641,1,0,231,2347,0
641,2,0,332,450,0
641,3,0,0,142,490
641,4,0,58,189,560
641,5,1,3375,17328,814
642,1,0,231,2347,600
642,2,0,332,450,0
642,3,0,0,142,490
642,4,0,58,189,560
642,5,1,803,1587,944
643,1,1,1223,42422,1054
643,2,0,824,3043,0
643,3,0,1331,3291,0
643,4,0,554,2979,626
643,5,0,58,189,560
644,1,0,602,1142,1600
644,2,0,1331,3291,0
644,3,0,35,185,1680
644,4,0,554,2979,2108
644,5,1,824,3043,0
645,1,0,85,0,0
645,2,1,2773,4402,0
645,3,0,183,328,0
645,4,0,733,5931,0
645,5,0,1331,3291,0
646,1,0,1395,527,752
646,2,0,6330,11383,280
646,3,1,2925,4548,280
646,4,0,1000,665,758
646,5,0,1645,7010,758
647,1,0,900,5818,874
647,2,0,1031,7272,345
647,3,0,135,409,594
647,4,1,3403,12516,345
647,5,0,6330,11383,280
648,1,1,2922,8606,0
648,2,0,1828,8660,0
648,3,0,601,1054,757
648,4,0,1324,2309,883
648,5,0,382,1172,0
649,1,0,1335,5049,883
649,2,0,1828,8660,0
649,3,0,2922,8606,0
649,4,0,1324,2309,883
649,5,1,2705,89841,1213
650,1,0,1828,8660,0
650,2,0,434,87,0
650,3,0,368,3797,0
650,4,0,1600,3585,0
650,5,1,1256,3675,0
651,1,0,368,3797,0
651,2,0,267,3670,0
651,3,0,63,1050,2076
651,4,0,0,5333,2076
651,5,1,2939,2361,0
652,1,0,1760,14651,0
652,2,0,646,194,0
652,3,0,2274,8347,0
652,4,1,1025,104,0
652,5,0,267,3670,0
653,1,0,1760,14651,0
653,2,0,646,194,0
653,3,0,2274,8347,0
653,4,1,1025,104,0
653,5,0,1813,2566,1500
654,1,0,1399,1189,428
654,2,0,909,916,0
654,3,0,0,3434,0
654,4,1,1645,590,765
654,5,0,1314,6220,528
655,1,1,3289,9748,347
655,2,0,3401,21946,347
655,3,0,4406,10446,753
655,4,0,2287,1420,883
655,5,0,909,916,0
656,1,0,4406,10446,1900
656,2,0,3401,21946,0
656,3,0,136,249,2460
656,4,0,2287,1420,2952
656,5,1,3289,9748,0
657,1,1,2287,1420,0
657,2,0,570,3478,0
657,3,0,294,1043,1764
657,4,0,66,1777,2100
657,5,0,1911,686,2100
658,1,0,1220,18568,2400
658,2,0,903,735,0
658,3,0,2201,30672,1000
658,4,0,413,4402,2880
658,5,1,1192,2578,1000
659,1,0,2932,2181,1412
659,2,0,1548,12008,0
659,3,0,1491,690,888
659,4,1,1028,4333,0
659,5,0,2201,30672,1000
660,1,0,2932,2181,1412
660,2,0,1548,12008,0
660,3,0,1491,690,888
660,4,1,1028,4333,0
660,5,0,1556,434,1816
661,1,0,66,1777,584
661,2,0,570,3478,0
661,3,0,294,1043,414
661,4,1,2287,1420,0
661,5,0,1911,686,584
662,1,0,1309,2066,0
662,2,1,7024,12895,836
662,3,0,2469,17977,1880
662,4,0,772,1424,1008
662,5,0,570,3478,0
663,1,0,842,956,0
663,2,0,570,3478,0
663,3,0,294,1043,414
663,4,0,66,1777,584
663,5,1,2287,1420,0
664,1,0,106,327,788
664,2,1,20452,83361,1756
664,3,0,7024,12895,788
664,4,0,772,1424,892
664,5,0,2287,1420,0
665,1,0,7024,12895,788
665,2,0,1504,198,0
665,3,0,671,1492,1600
665,4,0,527,106,1828
665,5,1,1239,12395,1828
666,1,0,671,1492,1600
666,2,0,1504,198,0
666,3,1,1239,12395,1828
666,4,0,527,106,1828
666,5,0,2477,10492,1828
667,1,0,666,1355,0
667,2,0,148,3677,0
667,3,0,6438,77335,0
667,4,0,388,252,836
667,5,1,2121,41669,0
668,1,0,148,3677,0
668,2,1,2121,41669,0
668,3,0,6438,77335,0
668,4,0,388,252,836
668,5,0,1556,434,1064
669,1,0,2121,41669,0
669,2,0,148,3677,0
669,3,1,66,1777,552
669,4,0,6438,77335,0
669,5,0,388,252,289
670,1,1,66,1777,552
670,2,0,148,3677,0
670,3,0,2121,41669,0
670,4,0,6438,77335,0
670,5,0,388,252,289
671,1,0,361,217,405
671,2,0,44,2242,0
671,3,1,1645,590,0
671,4,0,1399,1189,441
671,5,0,148,3677,0
672,1,0,1765,655,1296
672,2,0,66,0,0
672,3,1,3610,5189,0
672,4,0,898,56296,1612
672,5,0,1645,590,0
673,1,1,4054,2456,0
673,2,0,5190,59651,0
673,3,0,163,1310,1264
673,4,0,54,1601,1264
673,5,0,3610,5189,0
674,1,0,867,197,334
674,2,0,1774,1950,0
674,3,0,77,195,394
674,4,1,3418,6650,394
674,5,0,379,225,394
675,1,0,6438,77335,0
675,2,0,148,3677,0
675,3,1,2121,41669,0
675,4,0,388,252,836
675,5,0,1774,1950,0
676,1,0,388,252,836
676,2,0,148,3677,0
676,3,0,6438,77335,0
676,4,1,2121,41669,0
676,5,0,1556,434,1064
677,1,1,4054,2456,588
677,2,0,309,33,0
677,3,0,5190,59651,588
677,4,0,379,225,1176
677,5,0,148,3677,0
678,1,0,867,197,247
678,2,0,574,593,0
678,3,0,449,349,703
678,4,1,1774,1950,449
678,5,0,4054,2456,170
679,1,1,5190,59651,2664
679,2,0,867,197,0
679,3,0,574,593,824
679,4,0,1774,1950,1216
679,5,0,379,225,2020
680,1,1,4406,10446,0
680,2,0,1192,2578,741
680,3,0,2201,30672,741
680,4,0,3289,9748,880
680,5,0,619,1542,0
681,1,0,449,349,336
681,2,0,105,70,0
681,3,0,77,195,0
681,4,0,379,225,0
681,5,1,3418,6650,0
682,1,0,1491,690,944
682,2,0,81,491,944
682,3,1,1028,4333,1304
682,4,0,1548,12008,1304
682,5,0,2932,2181,1900
683,1,1,1028,4333,1304
683,2,0,81,491,944
683,3,0,1491,690,944
683,4,0,1548,12008,1304
683,5,0,2932,2181,1900
684,1,0,1556,434,362
684,2,0,578,105,191
684,3,0,2109,1759,289
684,4,1,2932,2181,0
684,5,0,1491,690,295
685,1,0,1028,4333,407
685,2,0,2932,2181,0
685,3,0,2109,1759,289
685,4,0,1556,434,362
685,5,1,2121,41669,492
686,1,0,6617,95932,249
686,2,0,1314,6220,0
686,3,0,898,56296,249
686,4,1,1399,1189,555
686,5,0,1614,1645,403
687,1,1,898,56296,892
687,2,0,63,1050,0
687,3,0,0,5333,0
687,4,0,6617,95932,892
687,5,0,1314,6220,0
688,1,0,898,56296,892
688,2,0,1765,655,844
688,3,0,0,5333,0
688,4,1,63,1050,0
688,5,0,6617,95932,892
689,1,0,7024,12895,1388
689,2,0,772,1424,876
689,3,1,1031,402,0
689,4,0,1309,2066,1728
689,5,0,552,3932,0
690,1,0,772,1424,876
690,2,1,1031,402,0
690,3,0,7024,12895,1388
690,4,0,1309,2066,1728
690,5,0,2469,17977,2212
691,1,0,1031,402,0
691,2,1,7024,12895,424
691,3,0,1309,2066,560
691,4,0,772,1424,252
691,5,0,2469,17977,701
692,1,1,1031,402,0
692,2,0,772,1424,252
692,3,0,7024,12895,424
692,4,0,1309,2066,560
692,5,0,2469,17977,701
693,1,0,7024,12895,424
693,2,0,1031,402,0
693,3,1,2705,89841,727
693,4,0,772,1424,252
693,5,0,1309,2066,560
694,1,0,7024,12895,1388
694,2,0,772,1424,876
694,3,1,1031,402,0
694,4,0,1309,2066,1728
694,5,0,2469,17977,2212
695,1,0,1463,2508,0
695,2,0,560,2100,0
695,3,0,1689,6187,0
695,4,0,3375,17328,1300
695,5,1,869,214,0
696,1,1,1220,18568,507
696,2,0,1309,2066,0
696,3,0,7024,12895,285
696,4,0,772,1424,356
696,5,0,1689,6187,0
697,1,0,0,1024,0
697,2,0,785,0,0
697,3,1,1223,42422,700
697,4,0,1424,1132,700
697,5,0,1309,2066,0
698,1,0,842,956,1044
698,2,0,1463,2508,408
698,3,0,1188,3200,1008
698,4,1,1190,1597,0
698,5,0,67,2329,1044
699,1,0,20452,83361,536
699,2,0,552,3932,356
699,3,0,2469,17977,431
699,4,0,2705,89841,536
699,5,1,1447,2000,225
700,1,0,1506,632,2000
700,2,0,2677,9375,1700
700,3,0,2199,9420,1700
700,4,0,681,6536,2452
700,5,1,2449,6044,0
701,1,0,1850,1213,0
701,2,0,303,180,0
701,3,1,1911,686,434
701,4,0,295,197,0
701,5,0,2677,9375,559
702,1,0,842,956,0
702,2,0,909,916,0
702,3,0,0,3434,0
702,4,0,1399,1189,428
702,5,1,1614,1645,532
703,1,0,456,0,0
703,2,1,2952,4534,0
703,3,0,176,4754,0
703,4,0,625,577,1144
703,5,0,575,104,0
704,1,0,176,4754,0
704,2,0,456,0,0
704,3,1,2952,4534,0
704,4,0,625,577,256
704,5,0,1424,1132,527
705,1,0,176,4754,156
705,2,0,456,0,156
705,3,1,2952,4534,156
705,4,0,625,577,367
705,5,0,1424,1132,527
706,1,0,449,349,490
706,2,0,456,0,156
706,3,0,176,4754,156
706,4,0,625,577,367
706,5,1,2952,4534,156
707,1,0,2952,4534,520
707,2,0,456,0,520
707,3,0,176,4754,520
707,4,1,435,100,520
707,5,0,625,577,1644
708,1,0,625,577,1644
708,2,0,456,0,520
708,3,0,176,4754,520
708,4,0,2952,4534,520
708,5,1,435,100,520
709,1,0,456,0,0
709,2,1,2952,4534,0
709,3,0,176,4754,0
709,4,0,625,577,256
709,5,0,449,349,490
710,1,0,4409,19541,400
710,2,0,417,0,632
710,3,0,3400,17619,400
710,4,1,991,220,0
710,5,0,176,4754,0
711,1,0,2701,4208,748
711,2,0,417,0,0
711,3,0,3400,17619,0
711,4,1,4409,19541,0
711,5,0,1668,10866,572
712,1,1,991,220,0
712,2,0,417,0,632
712,3,0,3400,17619,400
712,4,0,4409,19541,400
712,5,0,2701,4208,1400
713,1,0,417,0,0
713,2,1,4409,19541,0
713,3,0,3400,17619,0
713,4,0,2701,4208,1400
713,5,0,1668,10866,1400
714,1,0,3400,17619,0
714,2,0,1622,7598,0
714,3,0,3708,6001,1012
714,4,0,2473,1131,2496
714,5,1,403,40,0
715,1,0,2473,1131,646
715,2,0,403,40,0
715,3,0,1622,7598,0
715,4,1,3708,6001,350
715,5,0,4160,19515,687
716,1,0,1395,527,0
716,2,1,672,359,776
716,3,0,0,34996,0
716,4,0,3400,17619,600
716,5,0,1622,7598,0
717,1,0,0,34996,0
717,2,0,1395,527,0
717,3,1,4409,19541,600
717,4,0,3400,17619,600
717,5,0,2925,4548,1752
718,1,0,3400,17619,224
718,2,0,991,220,0
718,3,1,4409,19541,224
718,4,0,2701,4208,572
718,5,0,1668,10866,572
719,1,0,347,431,2300
719,2,0,403,40,1012
719,3,0,1622,7598,1012
719,4,1,3708,6001,0
719,5,0,3400,17619,400
720,1,0,1395,527,251
720,2,0,672,359,0
720,3,1,4409,19541,366
720,4,0,3400,17619,366
720,5,0,1622,7598,350
721,1,0,2701,4208,604
721,2,0,672,359,0
721,3,0,1395,527,251
721,4,0,3400,17619,366
721,5,1,991,220,412
722,1,0,1622,7598,350
722,2,0,403,40,350
722,3,1,3708,6001,0
722,4,0,347,431,813
722,5,0,3400,17619,366
723,1,0,1622,7598,740
723,2,0,403,40,740
723,3,1,3708,6001,552
723,4,0,347,431,2100
723,5,0,629,779,2996
724,1,0,1395,527,0
724,2,1,4409,19541,600
724,3,0,0,34996,0
724,4,0,3400,17619,600
724,5,0,2925,4548,1752
725,1,0,86,103,1500
725,2,1,527,106,1756
725,3,0,2477,10492,1756
725,4,0,1239,12395,1756
725,5,0,2287,1420,2556
726,1,0,3830,7566,0
726,2,0,895,0,0
726,3,1,1617,1259,3092
726,4,0,619,1542,480
726,5,0,233,1470,0
727,1,0,620,1827,480
727,2,0,895,0,0
727,3,0,3830,7566,0
727,4,0,619,1542,480
727,5,1,1617,1259,3092
728,1,0,527,106,731
728,2,0,1504,198,0
728,3,0,671,1492,507
728,4,1,1239,12395,731
728,5,0,1730,15564,246
729,1,1,1239,12395,731
729,2,0,1504,198,0
729,3,0,671,1492,507
729,4,0,527,106,731
729,5,0,2477,10492,731
730,1,0,527,106,1756
730,2,0,86,103,1500
730,3,0,2477,10492,1756
730,4,1,1239,12395,1756
730,5,0,671,1492,1600
731,1,0,527,106,0
731,2,1,1239,12395,0
731,3,0,2477,10492,0
731,4,0,86,103,2500
731,5,0,2287,1420,2556
732,1,1,1239,12395,0
732,2,0,527,106,0
732,3,0,2477,10492,0
732,4,0,86,103,2500
732,5,0,671,1492,3000
733,1,0,6330,11383,0
733,2,1,2925,4548,0
733,3,0,1645,7010,1200
733,4,0,1000,665,1200
733,5,0,527,106,0
734,1,0,6330,11383,0
734,2,1,2925,4548,0
734,3,0,1645,7010,1200
734,4,0,1000,665,1200
734,5,0,3400,17619,1900
735,1,0,1239,12395,1756
735,2,0,86,103,1500
735,3,0,2477,10492,1756
735,4,1,527,106,1756
735,5,0,2925,4548,0
736,1,0,527,106,1756
736,2,0,86,103,1500
736,3,0,2477,10492,1756
736,4,1,1239,12395,1756
736,5,0,2287,1420,2556
737,1,1,1239,12395,731
737,2,0,1504,198,0
737,3,0,671,1492,507
737,4,0,527,106,731
737,5,0,2477,10492,731
738,1,1,1239,12395,1828
738,2,0,1504,198,0
738,3,0,671,1492,1600
738,4,0,527,106,1828
738,5,0,2477,10492,1828
739,1,0,6330,11383,0
739,2,1,2925,4548,0
739,3,0,1645,7010,1200
739,4,0,1000,665,1200
739,5,0,3400,17619,1900
740,1,0,3400,17619,1900
740,2,0,6330,11383,0
740,3,0,1645,7010,1200
740,4,0,1000,665,1200
740,5,1,2925,4548,0
741,1,0,1645,7010,1200
741,2,0,6330,11383,0
741,3,1,2925,4548,0
741,4,0,1000,665,1200
741,5,0,3400,17619,1900
742,1,0,1000,665,1200
742,2,0,6330,11383,0
742,3,0,1645,7010,1200
742,4,1,2925,4548,0
742,5,0,3400,17619,1900
743,1,1,1617,1259,0
743,2,0,217,216,0
743,3,0,1816,3919,609
743,4,0,233,1470,0
743,5,0,2925,4548,0
744,1,1,1506,632,488
744,2,0,36,276,0
744,3,0,2677,9375,458
744,4,0,2199,9420,458
744,5,0,2322,867,559
745,1,0,1817,1498,882
745,2,0,834,1250,0
745,3,0,1044,4743,0
745,4,0,1622,7598,708
745,5,1,629,779,0
746,1,0,1622,7598,708
746,2,0,834,1250,0
746,3,0,1044,4743,0
746,4,1,629,779,0
746,5,0,1817,1498,882
747,1,0,403,40,0
747,2,1,3708,6001,1012
747,3,0,1622,7598,0
747,4,0,2473,1131,2496
747,5,0,834,1250,0
748,1,0,456,0,520
748,2,1,435,100,520
748,3,0,176,4754,520
748,4,0,2952,4534,520
748,5,0,625,577,1144
749,1,1,435,100,520
749,2,0,456,0,520
749,3,0,176,4754,520
749,4,0,2952,4534,520
749,5,0,625,577,1644
750,1,0,176,4754,0
750,2,0,456,0,0
750,3,1,2952,4534,0
750,4,0,625,577,1144
750,5,0,1424,1132,2068
751,1,0,176,4754,520
751,2,0,456,0,520
751,3,1,435,100,520
751,4,0,2952,4534,520
751,5,0,625,577,1144
752,1,0,456,0,520
752,2,1,435,100,520
752,3,0,176,4754,520
752,4,0,2952,4534,520
752,5,0,625,577,1644
753,1,0,456,0,520
753,2,1,2952,4534,520
753,3,0,176,4754,520
753,4,0,625,577,1644
753,5,0,449,349,1908
754,1,0,456,0,520
754,2,1,2952,4534,520
754,3,0,176,4754,520
754,4,0,625,577,1644
754,5,0,449,349,1908
755,1,0,176,4754,156
755,2,0,646,194,331
755,3,0,1760,14651,331
755,4,0,1816,3919,504
755,5,1,2274,8347,331
756,1,0,646,194,331
756,2,1,1025,104,331
756,3,0,2274,8347,331
756,4,0,1760,14651,331
756,5,0,1816,3919,504
757,1,1,1223,42422,1038
757,2,0,646,194,0
757,3,0,2274,8347,0
757,4,0,1760,14651,0
757,5,0,1816,3919,504
758,1,0,2274,8347,0
758,2,0,646,194,0
758,3,1,1223,42422,1038
758,4,0,1760,14651,0
758,5,0,1813,2566,600
759,1,0,1760,14651,1100
759,2,0,646,194,1100
759,3,1,2274,8347,1100
759,4,0,1813,2566,1800
759,5,0,927,2632,2380
760,1,0,646,194,1100
760,2,1,2274,8347,1100
760,3,0,1760,14651,1100
760,4,0,1813,2566,1800
760,5,0,927,2632,2500
761,1,0,854,263,0
761,2,1,2725,3107,549
761,3,0,63,1050,488
761,4,0,0,5333,488
761,5,0,3610,5189,631
762,1,1,148,2754,1177
762,2,0,130,235,746
762,3,0,258,813,901
762,4,0,84,809,1177
762,5,0,63,1050,488
763,1,0,36,276,704
763,2,0,322,1712,0
763,3,0,591,423,510
763,4,1,2001,4634,0
763,5,0,84,809,1177
764,1,1,1325,30295,878
764,2,0,322,1712,0
764,3,0,2001,4634,0
764,4,0,36,276,704
764,5,0,1506,632,732
765,1,0,2287,1420,837
765,2,0,3401,21946,0
765,3,0,136,249,651
765,4,1,3289,9748,0
765,5,0,570,3478,837
766,1,0,0,34996,0
766,2,0,1395,527,0
766,3,1,672,359,776
766,4,0,3400,17619,600
766,5,0,1813,2566,0
767,1,0,1331,9861,0
767,2,1,1325,30295,337
767,3,0,45,111,230
767,4,0,384,551,230
767,5,0,10325,37322,337
768,1,1,1491,8362,0
768,2,0,3210,3884,0
768,3,0,165,437,557
768,4,0,995,1513,861
768,5,0,1331,9861,0
769,1,0,2701,4208,1400
769,2,0,417,0,632
769,3,0,3400,17619,400
769,4,0,4409,19541,400
769,5,1,991,220,0
770,1,1,1148,1063,0
770,2,0,143,65,0
770,3,0,155,529,924
770,4,0,442,457,0
770,5,0,1265,315,0
771,1,0,2014,2229,0
771,2,0,63,1050,1404
771,3,0,0,5333,1404
771,4,0,2725,3107,1204
771,5,1,854,263,0
772,1,0,295,197,434
772,2,0,66,1777,0
772,3,0,1650,9100,0
772,4,1,1911,686,0
772,5,0,3610,5189,269
773,1,0,260,128,0
773,2,1,2578,3929,0
773,3,0,275,4672,0
773,4,0,889,480,1046
773,5,0,66,1777,0
774,1,0,1028,4333,1976
774,2,0,2932,2181,876
774,3,1,2109,1759,0
774,4,0,1556,434,1896
774,5,0,1548,12008,1976
775,1,0,54,1601,0
775,2,0,163,1310,0
775,3,1,1247,4727,0
775,4,0,92,2307,328
775,5,0,2473,1131,0
776,1,0,92,2307,328
776,2,0,163,1310,0
776,3,0,54,1601,0
776,4,1,1247,4727,0
776,5,0,877,1615,328
777,1,0,54,1601,0
777,2,0,163,1310,0
777,3,1,1562,535,328
777,4,0,1247,4727,0
777,5,0,92,2307,328
778,1,0,806,112,0
778,2,1,5190,59651,1664
778,3,0,1153,1903,0
778,4,0,2792,1896,0
778,5,0,163,1310,600
779,1,0,867,197,247
779,2,0,574,593,0
779,3,0,1774,1950,449
779,4,1,5190,59651,895
779,5,0,449,349,703
780,1,1,1223,42422,1700
780,2,0,4054,2456,0
780,3,0,5190,59651,0
780,4,0,163,1310,1264
780,5,0,3610,5189,0
781,1,0,163,1310,1264
781,2,0,5190,59651,0
781,3,1,4054,2456,0
781,4,0,54,1601,1264
781,5,0,1247,4727,1264
782,1,0,574,593,1600
782,2,0,867,197,1216
782,3,0,77,195,1164
782,4,0,379,225,1164
782,5,1,1774,1950,0
783,1,0,2932,2181,876
783,2,1,2109,1759,0
783,3,0,1028,4333,1976
783,4,0,1556,434,1896
783,5,0,1548,12008,1976
784,1,0,442,457,0
784,2,0,36,53,2720
784,3,0,116,68,1900
784,4,0,179,259,1800
784,5,1,514,1754,0
785,1,0,280,5127,611
785,2,0,686,368,0
785,3,0,724,2219,0
785,4,1,863,7471,0
785,5,0,1856,3751,611
786,1,1,2952,4534,0
786,2,0,456,0,0
786,3,0,176,4754,0
786,4,0,625,577,256
786,5,0,1424,1132,527
787,1,0,803,1587,883
787,2,0,669,780,0
787,3,1,898,56296,5701
787,4,0,1345,6319,883
787,5,0,176,4754,0
788,1,1,1223,42422,480
788,2,0,895,0,0
788,3,0,3830,7566,0
788,4,0,619,1542,480
788,5,0,669,780,0
789,1,0,895,0,0
789,2,1,1223,42422,480
789,3,0,3830,7566,0
789,4,0,619,1542,480
789,5,0,620,1827,480
790,1,0,1491,690,667
790,2,0,1959,858,0
790,3,0,262,5344,0
790,4,1,66,1777,1001
790,5,0,1556,434,750
791,1,0,2121,41669,0
791,2,0,148,3677,0
791,3,1,2109,1759,1900
791,4,0,6438,77335,0
791,5,0,388,252,836
792,1,0,388,252,836
792,2,0,148,3677,0
792,3,0,2121,41669,0
792,4,0,6438,77335,0
792,5,1,2109,1759,1900
793,1,0,1028,4333,2952
793,2,0,578,105,1680
793,3,0,1792,2677,2784
793,4,0,360,100,2784
793,5,1,2109,1759,1192
794,1,0,610,47,0
794,2,1,262,930,0
794,3,0,436,885,0
794,4,0,368,3797,588
794,5,0,1256,3675,588
795,1,0,699,2341,1415
795,2,0,666,1355,0
795,3,1,2304,8249,660
795,4,0,681,6536,1850
795,5,0,436,885,0
796,1,1,1028,4333,1304
796,2,0,81,491,944
796,3,0,1491,690,944
796,4,0,1548,12008,1304
796,5,0,666,1355,0
797,1,0,1314,6220,0
797,2,0,854,263,0
797,3,0,63,1050,488
797,4,0,0,5333,488
797,5,1,297,1763,4456
798,1,0,1816,3919,0
798,2,0,106,327,672
798,3,0,7024,12895,672
798,4,0,2705,89841,1208
798,5,1,2469,17977,1004
799,1,0,4054,2456,588
799,2,0,309,33,0
799,3,1,770,289,0
799,4,0,5190,59651,588
799,5,0,1324,2309,1180
800,1,0,5190,59651,170
800,2,0,309,33,0
800,3,1,4054,2456,170
800,4,0,379,225,533
800,5,0,3418,6650,533
801,1,0,2469,17977,1728
801,2,0,1447,2000,1252
801,3,1,20452,83361,1920
801,4,0,2322,867,1744
801,5,0,772,1424,644
802,1,0,4409,19541,366
802,2,0,672,359,0
802,3,0,1395,527,251
802,4,1,3400,17619,366
802,5,0,2701,4208,604
803,1,0,1395,527,0
803,2,1,2925,4548,615
803,3,0,0,34996,0
803,4,0,3400,17619,295
803,5,0,4409,19541,366
804,1,0,403,40,0
804,2,1,3708,6001,350
804,3,0,1622,7598,0
804,4,0,2473,1131,646
804,5,0,4160,19515,687
805,1,0,2477,10492,0
805,2,0,527,106,0
805,3,1,66,1777,1311
805,4,0,1239,12395,0
805,5,0,1622,7598,0
806,1,0,2477,10492,0
806,2,0,527,106,0
806,3,1,1239,12395,0
806,4,0,86,103,834
806,5,0,671,1492,1146
807,1,0,671,1492,507
807,2,0,1504,198,0
807,3,1,1239,12395,731
807,4,0,527,106,731
807,5,0,2477,10492,0
808,1,0,6330,11383,0
808,2,1,2925,4548,0
808,3,0,1645,7010,594
808,4,0,1000,665,594
808,5,0,671,1492,507
809,1,0,3400,17619,819
809,2,0,6330,11383,0
809,3,0,1645,7010,594
809,4,0,1000,665,594
809,5,1,2925,4548,0
810,1,0,3400,17619,1900
810,2,0,6330,11383,0
810,3,0,1645,7010,1200
810,4,0,1000,665,1200
810,5,1,2925,4548,0
811,1,0,6330,11383,0
811,2,1,2925,4548,0
811,3,0,1645,7010,1200
811,4,0,1000,665,1200
811,5,0,3400,17619,1900
812,1,1,2925,4548,0
812,2,0,6330,11383,0
812,3,0,1645,7010,594
812,4,0,1000,665,594
812,5,0,3400,17619,819
813,1,0,1000,665,594
813,2,0,6330,11383,0
813,3,0,1645,7010,594
813,4,1,2925,4548,0
813,5,0,3400,17619,819
814,1,0,6330,11383,0
814,2,1,2925,4548,0
814,3,0,1645,7010,594
814,4,0,1000,665,594
814,5,0,3400,17619,819
815,1,0,3400,17619,819
815,2,0,6330,11383,0
815,3,0,1645,7010,594
815,4,0,1000,665,594
815,5,1,2925,4548,0
816,1,0,6330,11383,0
816,2,0,233,1470,0
816,3,0,1617,1259,0
816,4,0,1816,3919,1884
816,5,1,217,216,0
817,1,1,1184,228,521
817,2,0,3153,6816,0
817,3,0,1730,15564,0
817,4,0,526,3918,405
817,5,0,1190,1597,699
818,1,0,526,3918,1000
818,2,0,1730,15564,1248
818,3,0,1188,3200,1592
818,4,0,842,956,1628
818,5,1,3153,6816,1248
819,1,0,526,3918,1000
819,2,0,3153,6816,724
819,3,0,1730,15564,724
819,4,1,1184,228,1424
819,5,0,1188,3200,1592
820,1,0,3153,6816,724
820,2,1,1184,228,1424
820,3,0,1730,15564,724
820,4,0,526,3918,1000
820,5,0,1190,1597,1368
821,1,0,3153,6816,0
821,2,1,526,3918,405
821,3,0,1730,15564,0
821,4,0,1190,1597,699
821,5,0,1463,2508,419
822,1,0,1730,15564,900
822,2,1,3153,6816,900
822,3,0,1184,228,1188
822,4,0,526,3918,1528
822,5,0,1190,1597,2140
823,1,0,526,3918,1528
823,2,0,1730,15564,900
823,3,0,1184,228,1188
823,4,1,3153,6816,900
823,5,0,1188,3200,2492
824,1,0,526,3918,1528
824,2,0,3153,6816,900
824,3,0,1184,228,1188
824,4,1,1730,15564,900
824,5,0,1188,3200,2492
825,1,0,1184,228,1188
825,2,0,3153,6816,900
825,3,1,1730,15564,900
825,4,0,526,3918,1528
825,5,0,1188,3200,2492
826,1,0,629,779,1120
826,2,0,106,327,672
826,3,0,7024,12895,672
826,4,0,2469,17977,1004
826,5,1,20452,83361,1208
827,1,0,629,779,0
827,2,1,834,1250,0
827,3,0,1044,4743,0
827,4,0,1622,7598,2392
827,5,0,1817,1498,2996
828,1,0,1622,7598,2392
828,2,0,629,779,0
828,3,0,1044,4743,0
828,4,1,834,1250,0
828,5,0,1817,1498,2996
829,1,0,629,779,0
829,2,1,834,1250,0
829,3,0,1044,4743,0
829,4,0,1622,7598,708
829,5,0,1817,1498,882
830,1,0,629,779,0
830,2,1,834,1250,0
